,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
chr17:82900651-82911789,4.88021258295185,1.71979084376195,0.255389173127081,6.73400059487323,1.6506050180688e-11,8.8248418287464e-10
chr9:92256680-92269983,2.77270112041652,2.42566543004515,0.361080590206901,6.71779512893571,1.84494833059318e-11,9.5237505203379e-10
chr6:138943513-138944622,19.5965330508552,-0.749329374039948,0.113746615284765,-6.58770700265676,4.46670994460108e-11,2.22888826235594e-09
chr1:224952670-225007544,3.36266729282092,3.1091571499625,0.474530150317265,6.55207503228984,5.67430165604658e-11,2.74013857390379e-09
chr1:113829592-113834439,12.0747098717914,-1.03853985415476,0.158714827869373,-6.54343307488264,6.01223967515516e-11,2.81260087303352e-09
chr20:56381433-56386533,3.4724273059449,2.35291217755098,0.363974488028129,6.46449752645613,1.01635959797674e-10,4.61057672173085e-09
chr14:32090502-32117287,13.8279864961313,0.962650576309942,0.149116900689571,6.45567720263965,1.07736032707e-10,4.74355414595232e-09
chr7:20154193-20161870,2.04026443050105,3.65754768431614,0.571303455741258,6.40211020528578,1.53243984732657e-10,6.55446414699394e-09
chr2:88801099-88804880,10.5725203127616,-1.26368516997812,0.197970760413425,-6.38319096890442,1.73435397523676e-10,7.21202194702618e-09
chr10:97436417-97437750,8.14521368876294,-1.1684816779774,0.183746117924219,-6.35921831262472,2.02783030619729e-10,8.20449180642524e-09
chr5:69174877-69175537,8.06848622044517,1.24313391502209,0.19714065647366,6.30582213359012,2.86668097259007e-10,1.12932142525456e-08
chr11:114580132-114583021,4.44147116404493,-2.06346398047097,0.330755935267794,-6.23863024196466,4.41419014569191e-10,1.69436990976943e-08
chr6:158312051-158314268,29.5453893920131,0.834458080058116,0.134996147835586,6.18134734536585,6.35568008287503e-10,2.3578092445203e-08
chr14:96833467-96860735,11.8700299735836,1.10014972934379,0.178051291791878,6.17883598749593,6.45759378926736e-10,2.3578092445203e-08
chr19:21974729-21988909,9.85481473614387,-1.84526813382659,0.30089583631731,-6.13258114971276,8.64645781685442e-10,3.08184460757883e-08
chr10:110881233-110887886,1.89999616730066,-2.66273262429073,0.435302240785895,-6.11697431073047,9.53687331262451e-10,3.32016263930207e-08
chr2:214767482-214781509,4.84294786898164,1.35236630127406,0.221944168016756,6.0932725259623,1.10625492454689e-09,3.76378095919704e-08
chr21:41237513-41257326,2.74618269433796,2.47202247111128,0.407023828610165,6.07340970564873,1.25222423660445e-09,4.13249243098671e-08
chr7:677229-711527,5.02802520397171,2.11027056545348,0.347588927713328,6.07116739689104,1.26983735354301e-09,4.13249243098671e-08
chr20:32366384-32369123,15.2755052481638,0.970642835184194,0.160824815819777,6.03540461238216,1.58564873102586e-09,5.05045989435258e-08
chr5:128131067-128141981,4.33391789649709,1.69364280276699,0.28081135413311,6.03124758966893,1.62698693787267e-09,5.07416551249038e-08
chr3:101168648-101177102,1.32489333057515,-3.57316258710945,0.598713105720053,-5.96807144018022,2.40074257571406e-09,7.33451354253865e-08
chr1:22781421-22785076,2.62950057043561,2.9474345393435,0.503241666517205,5.85689686575811,4.71595782704511e-09,1.41195777341731e-07
chr22:32478981-32479275,9.76740011079824,-0.999625589439815,0.171345640337518,-5.83397154121193,5.41233566472693e-09,1.58867970394044e-07
chr14:99257471-99257839,5.94945751705075,1.42396495433094,0.244688106660171,5.81951028910686,5.90202909631555e-09,1.69910337638161e-07
chr9:76067955-76107351,2.15076229385144,-2.48441642102502,0.427909027092698,-5.80594533820577,6.40038418977918e-09,1.80780662869801e-07
chr22:25375813-25381578,2.90705812160984,2.2603715142744,0.391613347870646,5.77194706606636,7.83607350415528e-09,2.1723337103186e-07
chrX:150592605-150619139,2.82759293295942,-2.09652992410347,0.364108519494003,-5.75798096407356,8.51259519164516e-09,2.31697363670778e-07
chr21:29321221-29329693,9.40984530940296,0.941441643397964,0.164374530796492,5.72741798158218,1.01970709645251e-08,2.72589557748107e-07
chr7:16258390-16278226,7.59701507207782,-1.1111720797977,0.195115183922779,-5.69495442362635,1.23404881667071e-08,3.24100189220361e-07
chr16:68266593-68275249,1.89310348038151,2.65757434445455,0.468601432418871,5.6712894169709,1.41726735780397e-08,3.65801592178025e-07
chr6:158583954-158589782,8.74867199802143,1.03092749497381,0.182236669261396,5.65708042817154,1.53969622855866e-08,3.90665297313952e-07
chr4:61934840-62044549,2.60464334507799,-2.30950613435672,0.414521297310646,-5.57150175235979,2.52552824422369e-08,6.30119296933811e-07
chr8:47279862-47294030,6.05704362725875,1.10493581264792,0.19928129233444,5.54460380954164,2.94620501077011e-08,7.23027688708664e-07
chr19:11120092-11120522,3.51178725483739,1.92514096730248,0.347655444378439,5.53749696267341,3.06825013855851e-08,7.40833944745499e-07
chr7:156826605-156836885,8.05562601973943,0.895334040447883,0.162038366640938,5.52544473884916,3.28652013709709e-08,7.77906188719717e-07
chr20:62256057-62263691,1.84236885244778,2.8385870979743,0.513923698194764,5.52336291933077,3.3257178408859e-08,7.77906188719717e-07
chr8:61680968-61684188,14.7656131648224,0.961353381766393,0.174580744509876,5.50664040564915,3.65746276411952e-08,8.4234180890568e-07
chr7:107773920-107774872,1.52179566501051,-2.63823225181945,0.479363156397898,-5.50361915931139,3.72072844508684e-08,8.43928860953788e-07
chr11:68347847-68365702,1.62650067856935,3.00963761548545,0.547153848633512,5.50053266188634,3.78645600221353e-08,8.46018602285621e-07
chr7:24623666-24668660,9.3671646272506,1.26551984557251,0.230408171505032,5.49251286230911,3.96254681927616e-08,8.72343027714179e-07
chr2:72718103-72733118,17.102742697785,-0.665719624838255,0.122200649843114,-5.44775846685703,5.10085605082606e-08,1.10666398667922e-06
chr19:50398851-50399484,5.46083013265313,1.18659711458164,0.218391410961698,5.43335064944357,5.5305575289903e-08,1.18274923155693e-06
chr3:63912588-63913225,7.28714204053293,0.90272221284411,0.168035443955829,5.37221309738323,7.77761167150143e-08,1.63987108059685e-06
chr10:110885253-110890670,1.3026643049781,-2.59080613603933,0.484234368996703,-5.35031443845526,8.78015408375541e-08,1.82554036991415e-06
chr13:24222819-24224582,4.17075424723568,1.53252292383393,0.287461993750401,5.33121928168563,9.75555337176904e-08,1.99794955305969e-06
chr7:24623663-24668660,4.25969324899249,1.63930950597402,0.307693277856042,5.32773909588298,9.94428285659391e-08,1.99794955305969e-06
chr3:170359699-170361429,5.63514708407586,1.17082576202618,0.219809545603399,5.3265464828297,1.00097672998983e-07,1.99794955305969e-06
chr7:35010468-35018596,4.81113647116656,1.07698078986028,0.203379493408667,5.2954246852027,1.18740126177865e-07,2.33886801168768e-06
chr4:148152469-148154901,1.31369010279939,-2.51979364610606,0.477808669398435,-5.27364572367115,1.3373996665323e-07,2.60011337766084e-06
chr1:185214507-185231708,3.32471941706842,-1.49378515083455,0.284963242497032,-5.24202749008975,1.58821700836667e-07,3.04520118681034e-06
chr9:33953285-33963791,12.8717428324493,0.825711853591939,0.157582930353892,5.23985593958431,1.60701999838354e-07,3.04520118681034e-06
chr12:49991998-49992655,2.0305286225147,1.94576755443277,0.371593987500652,5.23627297502858,1.6385156457079e-07,3.0660724020309e-06
chr3:197104903-197119530,5.28698543149338,1.22306812244625,0.233728852503244,5.23285041340488,1.66915816004471e-07,3.08485156245299e-06
chr1:95143891-95173889,5.71430397726631,-1.21843975145745,0.233247702844437,-5.2238017206544,1.75286475028698e-07,3.20004698924343e-06
chr7:131375424-131399433,5.74834927144275,1.11447797892541,0.213567670645009,5.21838336092494,1.80491584870722e-07,3.25537231989724e-06
chr7:24620052-24668660,3.28539837565285,1.77177744144436,0.340418367269474,5.20470577323999,1.94304213342482e-07,3.42497619935125e-06
chr18:9524594-9525851,11.4837835865486,-0.844685173462475,0.162297555316772,-5.20454649987685,1.9447092648287e-07,3.42497619935125e-06
chr10:95381685-95410777,1.52745526825722,-2.53073647445716,0.489686619694609,-5.16807356516182,2.36519218070431e-07,4.11708452850507e-06
chr11:129123446-129164427,3.17065407474106,1.85748763363199,0.360619161876895,5.15082899079579,2.59337577437758e-07,4.46239486694625e-06
chr9:122280443-122291840,3.63263454681415,1.30627856615716,0.253911461962756,5.14462228707411,2.68059593934209e-07,4.56005922863081e-06
chr6:144537582-144539443,1.37353156755355,-2.31870229163725,0.45107813584414,-5.14035619859534,2.74218123576375e-07,4.61241046060487e-06
chr8:134812610-134813169,1.26781955399696,-2.54904912156392,0.502138164050731,-5.07638993419824,3.84673459529408e-07,6.39840187683915e-06
chr3:129827803-129832826,3.00907757934582,1.62896024750507,0.321324263447518,5.06952145483134,3.98817181148196e-07,6.56076176020714e-06
chr22:41808875-41813822,4.27235383625852,1.45683832892994,0.288308569297752,5.05305247248957,4.34804379409797e-07,7.0750234345268e-06
chr18:9195551-9221999,2.58555821069973,-1.72023078712729,0.340991752495145,-5.04478707927631,4.54026673853863e-07,7.30836484687348e-06
chr3:5174017-5174414,7.021360606654,-0.924780323285233,0.183955033020652,-5.0272085960345,4.9767091477151e-07,7.92567403630798e-06
chr5:123545417-123557564,53.8684838806765,-0.498651772495843,0.0995273018127562,-5.01020085357053,5.43732569903659e-07,8.5680806015345e-06
chr1:113848540-113855049,3.87993878407952,-1.24742597585831,0.251251403993644,-4.96485176214125,6.87535644356535e-07,1.07212589541847e-05
chr12:95208843-95211267,9.80161267410199,0.907908420482026,0.183542949759018,4.94657202400888,7.55317886486088e-07,1.16568131553575e-05
chr1:66891154-66905375,14.5759491771364,-0.823953253297744,0.166950047303286,-4.93532806133879,8.00161456281183e-07,1.2222874490336e-05
chr5:171183195-171205612,5.68025542016575,1.16689201009894,0.236883476716102,4.92601690196159,8.39227415023703e-07,1.26901357605099e-05
chr22:41808875-41810291,10.8567345940231,0.918297495436521,0.187807636476593,4.88956419805096,1.0105946119713e-06,1.51286013412104e-05
chr6:116689320-116692392,10.0146148537001,-0.724437350319461,0.148593525599355,-4.87529552446802,1.08645682703122e-06,1.61032264362944e-05
chr4:147857553-147881932,2.78567894319308,-1.73789772531304,0.356695940618136,-4.87221055081635,1.10356466995078e-06,1.61869187580117e-05
chr4:150415438-150491035,1.32489792340577,-2.53815357380901,0.521138697375692,-4.87039935163217,1.11372921314309e-06,1.61869187580117e-05
chr18:75285448-75288648,0.937515229762187,-2.57456565529037,0.529149938202659,-4.86547473488381,1.14182397268048e-06,1.64356777606026e-05
chr16:87975048-87984259,7.96652207269607,0.863431839033642,0.177651880876502,4.86024597529519,1.17239992002271e-06,1.67150731454666e-05
chr6:160397979-160410846,2.50072976051011,3.12273260401381,0.643776411227031,4.85064775526944,1.23058921467719e-06,1.73791703242619e-05
chr15:85113873-85121014,11.5996384543445,-0.780371637931285,0.162638814136964,-4.79818819432676,1.60107310259993e-06,2.24000601363747e-05
chr6:99412551-99416428,1.2759490693675,-2.21556623622168,0.463132517607545,-4.78387103472431,1.71951033180624e-06,2.38343237658698e-05
chr5:73074742-73077493,27.973488299454,-0.453730015883894,0.0948862781421512,-4.78182962560879,1.73706877057229e-06,2.38568068765754e-05
chr12:32598497-32611283,10.5960541236663,-0.812933816523147,0.170319693065917,-4.77298779659336,1.81512793470101e-06,2.47022410749765e-05
chr1:113834910-113855049,3.02047215310126,-1.33047266937003,0.278963056367217,-4.76935077603483,1.84820591588813e-06,2.49258041088697e-05
chr4:61934840-61948276,1.5033806884979,-2.45822383491193,0.518925134126903,-4.73714544401076,2.16749611109801e-06,2.89709078420869e-05
chr20:35653528-35659014,6.15002891884371,1.08748829007565,0.229868012688653,4.73092483532544,2.23499270502975e-06,2.9608708667518e-05
chr19:5047476-5082504,4.58768680078404,1.04331614960292,0.220837973963989,4.7243512104175,2.30851159842425e-06,3.03144023056237e-05
chr14:65561337-65561766,11.3386582349303,0.80745714805483,0.171839920474882,4.69889153709692,2.61577318345516e-06,3.40505430924554e-05
chr1:103565435-103575540,5.96090931095646,-1.13123282267655,0.241873465568482,-4.67696123680941,2.91157268442008e-06,3.75743474877315e-05
chr15:67231814-67236820,8.20490254763192,0.772547187358586,0.165490427674731,4.66822884086695,3.03807403440801e-06,3.88717677735794e-05
chr7:39987599-40002031,8.8196686567147,0.865296840429074,0.186328578060151,4.64392982245449,3.41843718791795e-06,4.33678005958743e-05
chr2:63856306-63857936,7.63373605806989,-0.764500781152331,0.164796253418394,-4.6390665157379,3.49986406670023e-06,4.40277017466407e-05
chr1:45640210-45642499,7.42920196686868,-0.86508148236393,0.186863522569164,-4.62948289997977,3.66579995188647e-06,4.57308543997837e-05
chr4:152411303-152412529,122.501754608734,-0.456505008999634,0.099133907051296,-4.60493309078819,4.1259849730038e-06,5.06749919490628e-05
chr5:168488602-168494650,27.9398152854153,0.60025635385807,0.130356203409169,4.60473946125875,4.12982566318348e-06,5.06749919490628e-05
chr4:75012425-75013150,1.90770456082012,-1.70277498739083,0.369964571878926,-4.60253526099271,4.17378871584071e-06,5.07980626635247e-05
chr12:69251129-69262562,6.99687428663247,1.1503365586707,0.251219590534386,4.57900817457646,4.67185941923433e-06,5.64013996015628e-05
chr10:31908172-31910563,34.4024297391344,0.63695998817229,0.140447499554827,4.53521771616614,5.75440948760547e-06,6.89148080235631e-05
chr7:127242695-127243515,2.81912392052201,3.22927102470646,0.713282611768606,4.52733737150747,5.97315375013942e-06,7.09667552695136e-05
chr4:37631385-37638504,10.8218324862367,-0.897369714081525,0.198438486839572,-4.52215559780501,6.1213034173435e-06,7.21542615414427e-05
chr22:20933779-20934244,13.1220561001438,0.689526893343116,0.152633621110378,4.51752954772974,6.25652996150364e-06,7.31720730653981e-05
chr3:121844453-121872788,2.47040824990265,-1.73180821133678,0.385279902978479,-4.49493523526328,6.95911247514328e-06,8.07580726766627e-05
chr8:98706467-98707311,9.12893572030839,0.896374992236115,0.199770777821761,4.48701758089903,7.22271166298592e-06,8.31723027653072e-05
chr19:34430576-34434968,7.87757311834906,0.732394979323098,0.163705385925525,4.47386000883494,7.68200464394231e-06,8.77859614655087e-05
chr19:3660966-3662001,3.28324629360667,1.49141803746024,0.334303410309691,4.46127078416168,8.14750617179614e-06,9.24001268119607e-05
chr4:7868622-7872080,3.06495299403255,1.60411154717391,0.359968587641673,4.4562542461919,8.34041110003647e-06,9.38766572688316e-05
chr5:95755396-95763620,24.9622464070479,-0.55343390486722,0.124821514016746,-4.43380221131568,9.25855711391568e-06,0.000103433283578595
chr20:62139075-62140944,6.93140353402021,0.843201650809644,0.190665934728054,4.42240325736373,9.76090587748472e-06,0.000108237600730331
chr12:120782655-120784593,16.2718908361399,-0.539123875291584,0.12226781360291,-4.40936874067692,1.03672371888105e-05,0.000114115838762128
chr15:49225205-49292537,1.59983426774691,2.13286074204022,0.484132444782215,4.40553151317855,1.05524808968983e-05,0.000115307035785816
chr17:82563354-82568201,3.79826611505293,1.13864507079428,0.259110089003052,4.39444513787675,1.11056045045623e-05,0.000120471666256013
chr12:82369387-82403130,3.32129595578408,-1.19506313144339,0.272174568102874,-4.39079646483241,1.12936218371802e-05,0.000121629869714091
chr16:30483827-30484263,4.20487243407339,-1.29110656835003,0.295578571563349,-4.36806552491682,1.25351888956522e-05,0.000133247910070096
chr16:27213585-27215008,3.98619908422666,-1.12788600456407,0.258227453544258,-4.36780051494704,1.25504043552997e-05,0.000133247910070096
chr10:7276892-7285954,8.83734529436824,-0.998765598319096,0.228755250009005,-4.36608820247745,1.26491418416459e-05,0.000133350460119324
chr1:224952670-224974153,2.13349824510805,2.01516883904812,0.462448592010964,4.35760617258047,1.31492716054498e-05,0.000137653563589919
chr16:19616114-19647882,2.20175889002905,-1.53440368643942,0.353563535727965,-4.33982447675261,1.42596568264715e-05,0.000148241015758527
chr10:15833630-15847943,2.70842717459586,-1.27624548437821,0.295177177814328,-4.32365907767096,1.53462388630428e-05,0.000158436686744655
chr2:99186177-99195756,2.23798366918142,-1.5725255685414,0.366326539399527,-4.29268807856249,1.76522911334489e-05,0.000180996437169678
chr16:3850297-3851009,9.99773346053217,0.748321608665696,0.174560376504778,4.28689272817428,1.81189733953443e-05,0.00018451770865871
chr9:112262435-112297916,1.62654139000001,2.35532070769969,0.551563564077064,4.27026160011289,1.9524382186169e-05,0.000197486487383074
chr1:155676548-155679512,32.7247157064007,-0.662565916004947,0.155391562600356,-4.2638474375148,2.00936665222827e-05,0.000201880662978908
chr20:51674153-51690819,5.19165111519118,1.14963912880142,0.270010679447408,4.25775429014221,2.06490720344367e-05,0.000206077738903678
chrX:100862171-100863595,2.26714550232068,1.83140168373021,0.432216085721698,4.23723629043609,2.2628795636129e-05,0.00022433978190255
chr4:90308244-90313047,5.30425882748548,1.06389199390144,0.252420111902297,4.21476714309212,2.50036032340756e-05,0.000246252592377705
chr2:199308760-199328910,6.73940422920985,-1.07135579652175,0.25458390136187,-4.20826215165469,2.57342211946104e-05,0.000251791693649228
chr11:118581246-118584644,2.42300212901496,-1.33437590290437,0.31819298692683,-4.19360563471883,2.74555132760527e-05,0.000266888982949682
chr16:68121987-68126610,37.0176893538487,0.43391711435638,0.103614068753039,4.18782043383133,2.81646210470231e-05,0.000271654083606884
chr6:130955105-130956499,9.00295888065442,-0.805200831405514,0.192325235893658,-4.18666238813679,2.8308641979074e-05,0.000271654083606884
chr3:67746771-67768433,0.802197221598381,-2.30989053340971,0.552162439181585,-4.18335324806488,2.87240535974065e-05,0.000273361123319323
chr8:60741259-60743097,6.36725221426651,0.887528209318617,0.21224468438038,4.18162750181301,2.89429870798355e-05,0.000273361123319323
chr18:54159765-54205157,0.959052958956235,-2.13090071860126,0.509673779238191,-4.18091101682005,2.9034347767383e-05,0.000273361123319323
chr16:53141179-53157541,14.6263655208279,-0.617466737174992,0.147826033247333,-4.17698238673487,2.95401889799966e-05,0.000273742655906958
chr10:48401612-48410168,3.55086568268859,-1.2003053034769,0.287395617468106,-4.17649132596848,2.96040025962562e-05,0.000273742655906958
chr11:46493608-46508370,2.8224983434355,1.56451833815335,0.374618706998773,4.17629528083996,2.96295153460863e-05,0.000273742655906958
chr12:104927973-104931791,0.802110122201464,-2.47920240405959,0.593829311032879,-4.17494111186156,2.98063145710315e-05,0.000273742655906958
chr1:20770930-20773610,6.61390363125913,-0.737789136042254,0.177742856096214,-4.15087926595981,3.31200451890203e-05,0.000302321388097338
chr9:18336332-18362182,0.965989339545266,-2.61715497242051,0.632115419867936,-4.14031186419609,3.46833966659498e-05,0.000314672998841981
chr19:12928342-12928847,16.9008558625755,0.562785090080657,0.136169971915921,4.13296031542222,3.58120578603809e-05,0.000321253714535029
chr2:173358712-173359491,4.6546661518459,1.25207125452855,0.30295996421589,4.13279443628507,3.58379227303606e-05,0.000321253714535029
chr9:83677727-83678599,5.62031420978027,0.832181148967117,0.201699667767549,4.12584293359459,3.69379309967162e-05,0.000329143349417167
chr20:56381433-56384324,5.45410110447448,1.28788903882709,0.312843841359802,4.1167153338521,3.84310262678613e-05,0.000340421575875671
chr3:31876433-31879830,2.1275225220556,1.8335960235819,0.44650028012253,4.10659546076593,4.01533559953274e-05,0.000353585728970618
chr2:189728660-189744788,5.2000659697153,-0.913122737453333,0.223578227581398,-4.08413085357738,4.42420961943817e-05,0.000387312385982394
chr2:71396141-71418639,4.54798912996541,-1.25372094308169,0.307189603173092,-4.08126098712807,4.47920240448133e-05,0.000389846860436544
chr7:129014979-129018157,17.7697165563527,0.567842842693326,0.139368656866216,4.07439416768159,4.61342867727982e-05,0.000399208250282537
chr3:47435008-47443091,2.16057256271343,1.63641991069042,0.402938383347495,4.06121625121816,4.88177259296376e-05,0.000420000779980847
chr9:35546430-35548535,1.65847363832552,2.15285813928294,0.531498373190618,4.05054511523563,5.1098456227862e-05,0.000437110794132054
chr2:61522611-61526521,9.0790743835593,0.640518267208506,0.158221884932571,4.04822801524248,5.16068586346198e-05,0.000438951519181965
chr2:62979188-62996766,2.99175910080317,-1.25873051674561,0.311395348762498,-4.04222645504462,5.29460617678784e-05,0.000447798047833412
chr7:8218305-8236005,3.10759809079051,1.44443728571652,0.358548391048289,4.02856998324107,5.61171563909411e-05,0.000471951590546286
chr4:185247294-185267155,4.10232456456764,0.9946355731156,0.24743838167648,4.01973035216527,5.82647892711373e-05,0.000485989781744024
chr12:66145841-66153448,1.10090491358342,-2.08970702018195,0.519951729503822,-4.01904042549509,5.84356450994818e-05,0.000485989781744024
chr7:43639449-43640649,7.45977288087843,0.802453361056873,0.200593346854983,4.00039868539108,6.32358564013336e-05,0.000523005950457438
chr2:61485768-61490776,1.30400053718974,2.19633484845021,0.551250349152665,3.9842783806418,6.76854903403568e-05,0.000556731752964364
chr12:94169153-94186473,6.79511810212396,-0.826682844325607,0.207853299983395,-3.97724185467178,6.9719244806929e-05,0.000570326281289468
chr11:96091892-96093517,10.6338864377496,-0.566832450184949,0.143192930406068,-3.95852259310233,7.54148082950184e-05,0.000613565043574144
chr13:112516440-112527484,4.22235708146784,1.06128856836481,0.268285730620613,3.95581444421135,7.62743485661581e-05,0.000617203782721831
chr7:100023419-100024307,56.3655066158334,0.434895362985998,0.110073881881713,3.95094054603565,7.78446626617691e-05,0.000626523978519722
chr8:140879471-140890769,4.54799512278621,0.898165643276253,0.227583504733747,3.94653226000289,7.92912426054989e-05,0.000634753958184128
chr6:158282263-158314268,22.2127977787284,0.559146112842893,0.142453378840158,3.92511653563718,8.66877610447085e-05,0.000690274352574088
chr12:109139397-109140058,2.42675454323928,-1.29216693951635,0.329514186588269,-3.9214303726805,8.80248847847481e-05,0.000697212976310942
chr4:184659340-184678394,1.35397733460812,-1.75293061366254,0.447950023725047,-3.9132280853243,9.10704394984919e-05,0.000717539199627591
chr7:156756393-156826744,1.9872713007318,1.75315498075405,0.448189191096591,3.91164047589942,9.16713097876919e-05,0.000718491888754842
chrX:148661908-148662768,1.62679904329848,2.25458216280105,0.577666569225145,3.90291265396445,9.50420082348542e-05,0.000737201288244839
chr18:44949881-44953340,3.64195393992991,-1.15361219761103,0.295577504856189,-3.90290931704127,9.50433190589538e-05,0.000737201288244839
chr18:24064140-24069271,4.32879196340627,-0.964970492185941,0.247488904769162,-3.89904546664825,9.6572641306909e-05,0.000742638333283975
chr5:103096541-103097781,2.24859677615184,-1.40935632192271,0.361499939191534,-3.8986350179605,9.67364562393956e-05,0.000742638333283975
chr15:74926766-74929232,2.92365667591131,-1.14546998587525,0.294714970751235,-3.88670444177106,0.00010161435029837,0.000776105522431942
chr5:56864734-56865977,6.76362893106874,-0.708985032532785,0.182484762516176,-3.88517387839403,0.000102256675610226,0.000777046920753851
chr6:18159883-18166378,2.92368090882277,1.1876279350171,0.306083306627117,3.88008071431323,0.000104421806987764,0.000789492146771125
chr6:161034259-161049979,3.0873435133742,1.12773872519612,0.291567124242846,3.86785282505591,0.000109797896608152,0.000822977718869253
chr2:102657564-102665350,1.17358204029847,-1.94540717533636,0.503012242693353,-3.86751456568885,0.000109950263041984,0.000822977718869253
chr12:28225795-28259442,11.6504593970478,-0.57925937530701,0.150075534911042,-3.85978551167828,0.000113486592309264,0.000845221038243622
chr5:128138597-128152805,3.69052361534963,1.11659829451447,0.289554687619081,3.85626046566856,0.000115134809004924,0.000853251530100849
chr2:199323803-199328910,7.18894063859043,-0.898099190988513,0.233202964068789,-3.85114826723898,0.000117565291681501,0.000866971633730082
chr5:14316513-14336727,3.19990754607573,1.16481730668822,0.303162108808763,3.84222590107061,0.00012192353952558,0.000894703620930359
chr14:34567686-34568013,1.92268524730245,-1.4884130513978,0.389399785839823,-3.82232632251637,0.000132198585009915,0.000958910103990744
chr9:76067955-76096102,1.59147556769432,-1.76798096678316,0.462573827732092,-3.82205144517411,0.000132346069793354,0.000958910103990744
chr5:65451475-65473952,1.9586861544023,1.9904934258853,0.520854979096274,3.82158855299603,0.00013259478391856,0.000958910103990744
chr2:172562220-172565073,1.20464393675628,-1.98147201693117,0.519249487185415,-3.81603076330747,0.00013561560385643,0.000976041148909018
chr7:73686636-73687095,3.11291057341349,1.10850662693615,0.291392041495124,3.80417605521564,0.000142276967235673,0.00101908430598949
chr3:169976946-169988359,8.93197105148231,-0.613281384090629,0.161309696408571,-3.80188790720484,0.000143597695763962,0.00102364643123167
chr11:36393846-36403378,3.37942624591029,-1.11612014544222,0.29381566201477,-3.79870881555017,0.000145451854871629,0.00103194988977644
