,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
chr3:171188702-171194635,3.180226615,-0.563235853,0.250039633,-2.252586305,0.024285245,0.754863132
chr7:102227367-102227669,5.991296741,-0.456159725,0.203583641,-2.24065019,0.025048743,0.754863132
chr3:146121112-146124229,9.895983513,-0.319283878,0.142963999,-2.23331664,0.025528071,0.754863132
chr5:109713520-109716264,9.520099764,0.293919268,0.131734601,2.231147056,0.02567139,0.754863132
chr2:71426460-71427414,2.246547479,0.759343237,0.34082566,2.227952077,0.025883711,0.754863132
chr1:7777160-7778169,8.519189507,-0.320106278,0.144158786,-2.220511744,0.026384049,0.755714556
chr11:83273647-83278829,2.924420688,0.655510932,0.297882068,2.200571979,0.027766339,0.778905954
chr2:36441258-36442735,1.960940908,-0.719268574,0.327687769,-2.194981449,0.028164929,0.778905954
chr4:102304317-102315830,17.39140623,0.266366804,0.122542582,2.173667315,0.029730129,0.800131517
chr2:161179614-161204793,2.481463888,0.652794328,0.300934797,2.169221821,0.030065847,0.800131517
chr4:37631385-37638504,15.56855305,-0.354426401,0.164374673,-2.156210529,0.03106723,0.800131517
chr5:171183195-171205612,5.057505092,0.422593458,0.196067194,2.155350158,0.031134444,0.800131517
chr15:77178790-77182040,2.609003733,0.588278651,0.273410862,2.151628673,0.031426612,0.800131517
chr3:111112030-111126335,2.548947001,-0.577559492,0.270673136,-2.133789486,0.032860017,0.816934067
chr12:28305649-28391411,2.053912881,0.713109118,0.334721806,2.130453126,0.033134222,0.816934067
chr2:173954873-173956232,3.373977768,-0.510146862,0.240675184,-2.119648788,0.034035675,0.816934067
chr7:80789306-80810701,4.563789266,0.408238843,0.193107563,2.114048962,0.034511086,0.816934067
chr16:11721577-11736233,2.021904984,0.745662268,0.354804052,2.101617117,0.035586829,0.816934067
chr7:30550636-30574881,4.046557481,-0.513268986,0.245391268,-2.091635085,0.036471172,0.816934067
chr6:138333970-138335188,1.124349742,1.105192954,0.530729334,2.082404125,0.037305572,0.816934067
chr6:107921797-107929514,2.385586203,0.598085734,0.288340468,2.074234461,0.038057541,0.816934067
chr14:32090502-32117287,10.54064997,-0.263982554,0.127547018,-2.069688162,0.038481556,0.816934067
chr6:116689320-116705160,2.515620575,0.608424223,0.294169283,2.068279249,0.038613772,0.816934067
chr9:85618983-85633374,3.117360448,0.550689766,0.26704027,2.062197453,0.039188941,0.816934067
chr3:172251260-172310881,5.2409226,0.411900951,0.200315292,2.056263143,0.039757159,0.816934067
chr17:62010550-62063301,1.382570498,1.00858578,0.492676443,2.047156496,0.040642721,0.816934067
chr6:158312051-158314268,28.11534962,0.179621654,0.088008085,2.040967656,0.041254042,0.816934067
chr3:149895473-149921227,2.640391708,0.604623645,0.296297546,2.040596196,0.041290981,0.816934067
chr15:65752379-65761438,3.223463468,-0.532817343,0.262040409,-2.033340374,0.042018147,0.816934067
chr9:125657651-125672643,3.19150254,-0.473254966,0.23373401,-2.024758681,0.04289215,0.816934067
chr3:67495798-67498295,3.368393253,0.486995536,0.241060031,2.020225144,0.043360039,0.816934067
chr12:46229153-46243314,26.87779492,0.205220635,0.101906024,2.013822414,0.044028182,0.816934067
chr1:42265115-42278784,3.943935584,0.44533368,0.221288154,2.012460551,0.044171411,0.816934067
chr4:150798081-150808398,2.239198654,0.666209999,0.332670675,2.002611135,0.045219044,0.816934067
chr9:110136127-110138539,1.833312322,0.919154095,0.459131707,2.001939924,0.045291193,0.816934067
chr14:45118028-45130790,5.375256777,-0.356699315,0.178395183,-1.999489611,0.045555405,0.816934067
chr2:175111568-175121540,1.471183404,0.968252765,0.484592128,1.998077783,0.045708228,0.816934067
chr2:88801099-88804880,20.37643951,0.257531135,0.128953797,1.99708067,0.04581642,0.816934067
chr17:39708321-39710481,8.079313128,-0.307599571,0.154460998,-1.991438458,0.046432705,0.816934067
chr15:85113873-85117839,2.036657795,0.711039564,0.357771261,1.987413862,0.046876553,0.816934067
chr20:33619517-33623296,14.3959179,-0.236395825,0.119722209,-1.97453611,0.048320816,0.816934067
chr3:71690010-71699708,2.430919661,0.727485618,0.368708363,1.973065139,0.048488141,0.816934067
chr8:140864312-140890769,8.586058777,-0.268554937,0.136529131,-1.967015648,0.049181407,0.816934067
chr16:31722626-31723353,11.09494887,0.246572844,0.125960558,1.957540102,0.050284002,0.816934067
chr17:47663089-47668410,1.420134364,0.922679603,0.472871866,1.951225416,0.051030237,0.816934067
chr15:74923648-74926887,2.452834105,-0.666093952,0.342253992,-1.946197761,0.051630989,0.816934067
chr3:71493426-71501988,1.545542895,-0.899506022,0.464095825,-1.938190292,0.052600011,0.816934067
chr1:172555869-172557794,1.941670453,0.77075195,0.398850803,1.932431736,0.05330624,0.816934067
chr2:199368605-199433514,31.56973241,-0.20831258,0.108059141,-1.927764534,0.053884421,0.816934067
chr7:73686636-73687095,1.967873076,-0.707076278,0.367581011,-1.923593048,0.054405613,0.816934067
chr20:35716740-35725155,6.627279266,0.334185044,0.174192184,1.91848472,0.055049578,0.816934067
chr14:32090502-32094386,12.86384191,-0.248433321,0.129537288,-1.917851799,0.055129806,0.816934067
chr10:5785142-5800705,6.306043417,0.317726648,0.16567817,1.917733924,0.055144758,0.816934067
chr1:117911994-117918736,2.17074754,-0.636250473,0.331864248,-1.917201011,0.0552124,0.816934067
chr1:100906852-100921841,1.675177158,-0.747087821,0.390933423,-1.911035939,0.055999963,0.816934067
chr3:141553857-141559995,1.863619392,0.701078506,0.367321965,1.908621243,0.05631097,0.816934067
chr19:38119306-38119882,1.976750956,0.622883483,0.326443616,1.90808903,0.05637971,0.816934067
chr20:21365421-21368590,2.995607896,0.504607437,0.264522788,1.907614235,0.056441094,0.816934067
chr17:20204333-20205912,53.70736147,-0.206193693,0.108277994,-1.904299167,0.056871233,0.816934067
chr8:73673107-73688813,9.36197075,-0.252823493,0.133035277,-1.900424448,0.057377441,0.816934067
chr1:186406083-186419077,2.034987144,0.713513052,0.375883242,1.898230545,0.057665719,0.816934067
chr2:189791790-189818180,8.375245776,0.2651901,0.139819411,1.896661547,0.057872622,0.816934067
chr10:5794885-5800705,13.35613884,-0.218021477,0.115010425,-1.895667084,0.058004081,0.816934067
chr5:73078180-73082825,2.500753833,0.543975028,0.287649636,1.891102783,0.058610625,0.816934067
chr1:180824753-180825344,1.290833421,0.884646006,0.470268616,1.881150421,0.05995146,0.816934067
chr16:83906987-83912367,2.857662566,0.569846055,0.303302673,1.878803276,0.06027136,0.816934067
chr1:8495063-8541318,1.13902687,0.982492679,0.523515114,1.876722663,0.060556115,0.816934067
chr3:101168648-101177102,2.46718514,-0.965396486,0.515481544,-1.872805141,0.061095298,0.816934067
chr6:3410188-3415855,3.023826081,-0.464099911,0.24797809,-1.871535955,0.061270831,0.816934067
chr7:39987599-40002031,7.024658488,-0.309987178,0.166625182,-1.860386129,0.062830916,0.816934067
chr2:58198594-58232112,12.3668868,-0.223950356,0.120521707,-1.858174437,0.063144247,0.816934067
chr1:23814190-23820593,2.164817038,0.628895916,0.338602249,1.857329414,0.063264302,0.816934067
chr12:42210355-42210680,2.856745365,-0.50000389,0.26969634,-1.853951339,0.063746122,0.816934067
chr14:73147795-73148094,4.050952798,-0.404204876,0.218610228,-1.848975134,0.064461403,0.816934067
chr19:23831597-23833112,2.156040627,0.81155319,0.438987151,1.848694635,0.064501919,0.816934067
chr11:118583809-118584644,4.14430365,0.427920292,0.231664164,1.847157901,0.064724259,0.816934067
chr7:92213195-92226682,2.420043604,0.544701638,0.295598158,1.842709849,0.065371385,0.816934067
chr9:86305192-86310017,13.54094921,0.215969551,0.117604125,1.836411355,0.066296841,0.816934067
chrX:85067127-85074391,3.07921542,0.453630928,0.247392383,1.833649532,0.066706035,0.816934067
chr10:94030683-94032252,16.65086864,-0.196782718,0.107328085,-1.833469009,0.066732853,0.816934067
chr7:98190728-98194572,8.712913941,-0.256430413,0.139963453,-1.832124089,0.066932935,0.816934067
chr1:224952670-225007544,1.203400826,0.873182436,0.477515289,1.828595767,0.067460187,0.816934067
chr8:51860845-51861246,52.37128652,0.155012464,0.084857255,1.826743806,0.067738299,0.816934067
chr14:79697630-79805190,3.678023806,-0.488293979,0.269982996,-1.808610123,0.070511595,0.844034313
chr9:4117768-4118881,1.677521548,0.88776521,0.491915755,1.804709852,0.071120097,0.845012119
chr11:73707420-73718718,13.68873073,-0.200819457,0.111725399,-1.797437811,0.072266143,0.846803223
chr4:147939825-147955374,2.113146208,-0.644291695,0.359072201,-1.794323518,0.072761546,0.846803223
chr4:186706563-186709845,14.70917894,-0.242438714,0.135546417,-1.788602893,0.073678792,0.846803223
chr20:32366384-32369123,13.87373485,0.203694447,0.113904994,1.788283731,0.073730243,0.846803223
chr9:76067955-76107351,3.875099886,-0.393440207,0.220147425,-1.787166972,0.073910506,0.846803223
chr5:73840480-73840760,1.443681998,0.791616672,0.445002403,1.778904264,0.075255459,0.850703128
chr14:80497469-80530886,2.745522805,0.514865888,0.289551634,1.778148793,0.075379421,0.850703128
chr2:58221942-58232112,21.62556612,-0.172499579,0.097318269,-1.772530276,0.076306574,0.850703128
chr15:58912563-58916999,12.92334013,-0.214561837,0.121075417,-1.772133793,0.076372351,0.850703128
chr1:29154696-29154910,2.510336882,-0.634051877,0.359508746,-1.763661895,0.07778892,0.852240475
chr19:43523508-43523742,2.288840627,-0.643105805,0.365005234,-1.761908447,0.078084767,0.852240475
chr5:143054439-143057747,5.724997338,-0.341318242,0.193802658,-1.761163882,0.078210669,0.852240475
chr1:180003174-180006567,2.701874043,0.529514841,0.302680794,1.749416717,0.080219013,0.852240475
chr12:111679151-111683307,1.185777994,0.899777251,0.514718548,1.748095642,0.080447468,0.852240475
chr1:51827796-51834170,3.649914338,0.424780583,0.243281631,1.746044622,0.080803198,0.852240475
chr2:15488894-15534641,1.342003237,0.907510741,0.519956946,1.745357474,0.080922663,0.852240475
chrX:19965044-19970298,2.598893422,-0.563646867,0.323274929,-1.743552675,0.081237122,0.852240475
chr2:199323803-199328910,10.64415367,-0.243708718,0.139802419,-1.743236771,0.081292265,0.852240475
chr3:47037666-47067118,5.495083054,0.317580583,0.183045593,1.734980769,0.082744212,0.86182932
chr2:8943187-8958642,4.810900964,-0.346468418,0.200047864,-1.731927602,0.083286454,0.861880461
chr11:62527208-62527396,2.159153693,-0.769920483,0.447842665,-1.719176271,0.08558228,0.871979789
chr15:41668828-41669958,21.6010711,0.157848446,0.091872641,1.718122437,0.085774285,0.871979789
chr3:16301626-16302748,2.530808037,0.556302176,0.324254216,1.715635909,0.086228702,0.871979789
chr22:43039780-43046573,2.117417236,0.594485853,0.34674003,1.714500206,0.086436899,0.871979789
chr9:35295696-35313989,10.64322687,0.243293823,0.142431274,1.708148891,0.087608719,0.878277408
chr16:66938037-66939358,3.736788021,-0.3682199,0.216107516,-1.70387364,0.088404697,0.88075238
chr22:41808875-41813822,3.377296862,0.424686163,0.25111741,1.691185666,0.090801348,0.892043233
chr2:147896301-147899898,18.36337324,-0.16603519,0.098313315,-1.688837269,0.09125062,0.892043233
chrX:2953143-2955537,1.627531511,-0.701715779,0.417070721,-1.682486314,0.092474577,0.892043233
chr1:230663141-230675124,0.983828523,-0.882041286,0.524728678,-1.680947361,0.092773139,0.892043233
chr7:107776452-107783352,1.863309351,-0.637862646,0.379793882,-1.679496897,0.093055243,0.892043233
chr1:160323431-160332557,5.701489735,0.291901868,0.173867809,1.678872411,0.093176912,0.892043233
chr20:44972078-44987296,2.281003465,0.633044598,0.378161923,1.674004069,0.0941298,0.892043233
chr18:21765772-21819646,6.833055455,0.26071277,0.155922342,1.672068075,0.094510899,0.892043233
chr16:68121987-68123121,24.4692139,0.148331702,0.089237321,1.662215998,0.096469474,0.892043233
chr5:58988493-58993465,2.376256005,0.5097383,0.307730171,1.656445636,0.097631606,0.892043233
chr16:29833733-29834066,3.903979972,-0.351737167,0.212381547,-1.656156912,0.097690046,0.892043233
chr2:109585126-109593119,2.913473658,-0.447876859,0.270471479,-1.6559116,0.097739722,0.892043233
chr11:85974708-86031611,3.142434394,-0.408449654,0.246903288,-1.654290052,0.098068593,0.892043233
chr16:74459682-74463479,3.065407817,0.470587646,0.285222375,1.649897371,0.098963929,0.892043233
chr8:94664697-94665196,9.131932359,-0.272509153,0.16524394,-1.649132503,0.099120492,0.892043233
chr2:85368686-85371562,4.108381477,0.354557461,0.215936871,1.641949609,0.100600448,0.892043233
chr20:38057532-38066256,4.503140835,-0.324288831,0.198590994,-1.632948329,0.102479865,0.892043233
chr2:189719572-189720787,2.267815242,0.554309292,0.339846098,1.631059753,0.102877712,0.892043233
chr11:124647365-124648175,3.018489552,0.430709714,0.264471894,1.628565167,0.103405103,0.892043233
chr14:34567686-34568013,3.054678225,-0.421101846,0.258961449,-1.626117896,0.103924578,0.892043233
chr9:6420912-6434173,4.215210113,0.321844664,0.198024669,1.625275604,0.104103847,0.892043233
chr2:32377588-32395593,2.143871311,-0.526458353,0.324029936,-1.624721342,0.104221948,0.892043233
chr6:130926605-130956499,22.81470716,-0.213381768,0.131548579,-1.622075811,0.104787117,0.892043233
chr18:62348168-62349937,18.56967311,0.163778491,0.101085161,1.620203092,0.105188657,0.892043233
chr7:104188251-104204234,1.811182852,0.673797457,0.416285585,1.618594255,0.105534592,0.892043233
chr1:45087881-45088237,2.950969375,-0.479734153,0.29642597,-1.618394477,0.105577612,0.892043233
chr9:33971651-33973237,6.130508828,-0.276378646,0.171198412,-1.61437622,0.106445846,0.892043233
chr12:69589485-69592159,6.026174707,0.267192796,0.165702135,1.612488556,0.106855668,0.892043233
chr6:13632370-13644729,8.939530712,0.220678428,0.137140009,1.609146954,0.107584212,0.892043233
chr2:69356496-69363670,1.428345816,0.811579681,0.505978667,1.603980037,0.108718453,0.892043233
chr7:92294889-92319512,1.27045001,-0.705044968,0.439672027,-1.603570216,0.10880882,0.892043233
chr16:85633914-85634132,11.95876458,-0.247446598,0.154445267,-1.602163686,0.109119418,0.892043233
chr11:114580132-114583021,8.10033085,-0.259593508,0.162131972,-1.601124719,0.109349298,0.892043233
chr2:147972739-147975975,4.203324633,-0.332903916,0.208084939,-1.59984628,0.109632689,0.892043233
chr1:22078429-22086866,2.351106732,0.505878042,0.316890999,1.596378704,0.110404268,0.892043233
chr6:116698704-116705160,5.594862248,0.284991136,0.178838641,1.593565768,0.111033327,0.892043233
chr2:172558708-172565073,2.39002664,0.506610026,0.318362028,1.591301664,0.111541703,0.892043233
chr15:50300789-50309798,2.333217781,0.500421259,0.314558177,1.590870294,0.111638769,0.892043233
chr7:22291175-22318037,22.16136594,0.180654841,0.113584218,1.590492439,0.111723849,0.892043233
chr3:155829688-155834041,3.128275109,-0.413912957,0.260285328,-1.590227773,0.111783472,0.892043233
chr3:119503532-119517315,3.893177056,-0.331448133,0.209346095,-1.583254439,0.113363483,0.899615138
chr9:37424845-37426654,15.44964033,-0.189090816,0.119718369,-1.579463684,0.11422974,0.899615138
chr17:32362914-32368014,2.313979155,-0.501768856,0.317845517,-1.57865639,0.114414893,0.899615138
chr9:126340508-126395697,1.489876473,-0.614331196,0.391511535,-1.569126684,0.116618423,0.906645613
chr2:199323803-199433514,3.902786642,-0.330699927,0.210820087,-1.568635756,0.116732836,0.906645613
chr21:41226266-41257326,2.708938097,-0.449841513,0.28723629,-1.56610264,0.11732459,0.906645613
chr1:219193082-219241308,2.751730703,-0.484178496,0.309391404,-1.564938425,0.117597348,0.906645613
chr17:47618350-47619164,4.104073642,-0.313308244,0.200498194,-1.562648708,0.118135245,0.906645613
chr5:112985835-113004077,2.06620347,0.619492595,0.397864865,1.557042729,0.119460341,0.909218255
chr1:8655973-8656441,2.41817868,0.483449483,0.31079094,1.555545611,0.119816181,0.909218255
chr4:51863437-51877854,5.687662105,-0.268036029,0.17247511,-1.554056285,0.120170991,0.909218255
chr10:17704431-17705741,2.275645131,-0.508846474,0.328367247,-1.549626151,0.121231273,0.91293409
chr2:99169550-99171429,5.85544832,-0.254378822,0.164449383,-1.546851784,0.12189899,0.913583592
chr2:64551443-64553409,2.827528313,0.398245765,0.257906772,1.544146214,0.122552915,0.913583592
chr12:70278132-70319364,2.238024141,0.469781623,0.304713272,1.541716974,0.123142385,0.913583592
chr12:113267843-113269845,3.569941574,-0.373180331,0.243102012,-1.535077099,0.124764891,0.913583592
chr10:103438015-103438808,4.56598273,0.304182389,0.198169625,1.534959702,0.124793727,0.913583592
chr10:5709530-5714207,3.132122184,0.387817138,0.25295087,1.533171792,0.125233532,0.913583592
chr12:82857010-82857580,6.928186613,-0.28787602,0.188212875,-1.529523529,0.126134711,0.913583592
chr17:81604548-81608822,1.247965646,0.846287921,0.554013145,1.527559281,0.126621998,0.913583592
chr20:2947982-2965202,5.173572063,0.291264412,0.190798076,1.526558436,0.126870849,0.913583592
chr14:65561337-65561766,10.88434877,0.212685769,0.139375901,1.525986686,0.12701318,0.913583592
chr2:24135119-24147086,7.682045129,0.23874785,0.157497378,1.5158846,0.129548535,0.921535921
chr10:45939361-45962994,1.992129209,0.65525789,0.432560497,1.514835252,0.129814131,0.921535921
chr8:60741259-60743097,5.089874359,-0.283756238,0.187348785,-1.514588086,0.129876751,0.921535921
chr12:128814775-128815070,3.706258072,0.331627696,0.219642069,1.509855088,0.131080405,0.921535921
chr4:77773081-77776392,9.53260876,0.194376667,0.128741868,1.509817047,0.131090114,0.921535921
chr1:172551512-172557794,4.469725012,0.303069531,0.20098042,1.50795551,0.131565914,0.921535921
chr1:204112915-204114605,1.403839546,-0.786775944,0.524818848,-1.499138127,0.133837802,0.929196453
chr4:102714438-102726683,5.985944462,0.258603834,0.172828113,1.496306528,0.134573795,0.929196453
chr17:59731421-59738947,12.17675497,0.192018961,0.128351329,1.496041858,0.134642748,0.929196453
chrX:150592605-150619139,5.067767563,-0.320333023,0.21499075,-1.489985138,0.136228144,0.929196453
chr15:49235851-49239367,4.712043585,-0.283502097,0.190310703,-1.489680256,0.136308328,0.929196453
chr5:139600372-139614966,7.557668541,0.216849076,0.145658083,1.48875415,0.13655212,0.929196453
chr6:7176655-7189322,21.24427266,-0.15255374,0.102727568,-1.485032148,0.137535308,0.929196453
chr3:5174017-5174414,12.15173904,0.178053643,0.12048114,1.477854903,0.139446619,0.929196453
chr10:48401612-48410168,6.845402091,0.242141336,0.163880265,1.477550308,0.139528183,0.929196453
chr2:40428473-40430304,23.06495251,0.15764562,0.106708414,1.477349488,0.139581979,0.929196453
chr19:34430576-34434968,7.793771558,0.217407545,0.147557636,1.473373735,0.140650288,0.929196453
chr19:50398851-50399484,4.658412855,0.279853625,0.190627516,1.468065214,0.142086509,0.929196453
chr7:35667434-35673278,8.650527495,0.205189022,0.140111779,1.464466609,0.1430665,0.929196453
chr3:155893518-155911279,1.696827893,-0.5805908,0.397152261,-1.461884666,0.143772818,0.929196453
chr13:21167988-21168399,5.128628695,-0.320538564,0.219485738,-1.460407256,0.14417818,0.929196453
chr10:88893871-88905660,3.476768948,-0.326659169,0.223832807,-1.459389141,0.144458033,0.929196453
chr12:94169153-94186473,11.44637901,0.192251683,0.131933853,1.457182356,0.14506605,0.929196453
chr7:92294889-92307656,2.953533348,-0.426410816,0.29302935,-1.455181254,0.145619089,0.929196453
chr3:170122591-170129552,7.671436498,-0.218933779,0.150707684,-1.452704822,0.146305727,0.929196453
chr10:34269657-34284245,3.235138139,-0.346303771,0.238695985,-1.450815237,0.146831316,0.929196453
chr14:22906195-22911403,8.113633486,-0.247500334,0.170692632,-1.449976673,0.147065024,0.929196453
chr2:106158058-106166083,6.176166782,-0.238820632,0.165059876,-1.446872717,0.147932576,0.929196453
chr19:12928342-12928847,17.82647042,0.156099805,0.107897371,1.446743362,0.147968815,0.929196453
chr2:84870225-84870785,5.766186872,-0.285145067,0.19743765,-1.44422843,0.14867473,0.929196453
chr2:235930765-235968623,2.454858875,-0.494376904,0.34367694,-1.438493093,0.150294196,0.929196453
chr1:92605307-92625934,1.387909163,-0.723111592,0.503719076,-1.435545378,0.151131747,0.929196453
chr16:18841565-18845651,3.82962036,-0.37823384,0.263920403,-1.433136039,0.151818964,0.929196453
chr11:65430769-65437657,3.020115257,-0.481373811,0.336210081,-1.431764952,0.152211101,0.929196453
chr5:138810038-138827718,3.965066911,0.307245622,0.214744571,1.430749195,0.152502109,0.929196453
chr10:94258800-94259150,2.160244201,-0.517164713,0.362364562,-1.427194509,0.153523837,0.929196453
chr20:34470048-34492597,2.263473585,0.490458327,0.344975198,1.421720546,0.155107393,0.929196453
chr3:61622463-61623555,2.702211321,-0.436181174,0.306799954,-1.421711993,0.155109877,0.929196453
chr10:126970702-127061776,2.317506244,-0.52945736,0.373129352,-1.41896465,0.155909322,0.929196453
chr17:16101250-16101805,5.377986643,0.273031493,0.192718522,1.416737167,0.156559786,0.929196453
chr3:53290791-53292827,1.364176115,-0.687874538,0.486451341,-1.414066484,0.157342383,0.929196453
chr2:183128287-183130545,2.391682248,-0.443010735,0.313319626,-1.4139259,0.15738366,0.929196453
chr5:36953618-36986301,1.724853411,0.513012207,0.363631551,1.410802239,0.158302934,0.929196453
chr11:33286413-33287511,96.68033537,0.084040158,0.05957655,1.410624784,0.15835528,0.929196453
chr4:150761783-150808398,4.826292093,0.286867442,0.203551954,1.409308217,0.15874405,0.929196453
chr5:171910572-171914405,1.258399219,-0.691143226,0.490564536,-1.408873196,0.158872667,0.929196453
chr15:49235851-49292537,5.996659128,-0.233882095,0.166097958,-1.408097358,0.159102243,0.929196453
chr5:180261684-180280608,5.5166051,0.251132013,0.178535671,1.406620943,0.15953982,0.929196453
chr11:119273868-119274953,1.73875126,0.559422838,0.397996535,1.405597257,0.159843751,0.929196453
chr11:119284969-119285566,2.487746754,0.45778912,0.32590867,1.404654623,0.160124005,0.929196453
chr10:68459104-68470163,1.956524013,-0.521538945,0.371537546,-1.403731471,0.160398827,0.929196453
chr3:129265549-129267099,1.964229403,-0.59747706,0.426026245,-1.40244191,0.160783326,0.929196453
chr10:69483691-69485215,2.077974368,-0.547310126,0.390518704,-1.401495295,0.161066013,0.929196453
chr22:29970976-29979052,1.406611588,-0.574758212,0.410236183,-1.401042217,0.161201449,0.929196453
chr2:99186177-99195756,3.632142532,-0.340832825,0.243600486,-1.399146735,0.161768986,0.929196453
chr15:50583089-50592626,2.266852449,0.462539381,0.331771699,1.394149598,0.163272434,0.929196453
chr10:121538592-121565704,1.70527399,0.633988038,0.45487866,1.393751991,0.16339251,0.929196453
chr2:135748267-135761911,2.233232675,0.46431362,0.334107692,1.389712456,0.164616211,0.929196453
chr15:101235082-101235577,3.989945615,-0.357811664,0.257750167,-1.388211179,0.165072749,0.929196453
chr11:77683710-77693611,15.20654935,0.162510231,0.117480163,1.383299333,0.166573102,0.929196453
chr22:40881770-40882177,2.421287112,0.432702137,0.313197507,1.38156316,0.167105872,0.929196453
chr20:44511289-44514040,1.431311992,0.645891861,0.468275444,1.379299021,0.167802578,0.929196453
