"","chr","start","end","value"
"157","chr5",168944838,168991261,0
"158","chr10",13767446,13810899,0
"159","chrX",71965794,71972395,0
"160","chr2",34574151,34576926,0
"161","chr9",11217254,11219449,0
"162","chr9",73752937,73799430,0
"163","chr7",97702398,97703700,0
"164","chr13",69077866,69083366,0
"165","chr2",197722898,197836197,0
"166","chr7",123600187,123652318,0
"167","chr8",87268950,87273285,0
"168","chr1",78369712,78370333,0
"169","chr4",64894605,64899587,0
"170","chr9",50892486,50906966,0
"171","chr4",82682367,82692626,0
"172","chr1",217801085,217816442,0
"173","chr1",218878878,218892208,0
"174","chr5",12171585,12172003,0
"175","chr16",3060713,3072642,0
"176","chr18",48505040,48521166,0
"177","chr5",12156802,12172003,0
"178","chr2",188308301,188309036,0
"179","chr19",39164242,39195019,0
"180","chr5",144367260,144380803,0
"181","chr18",24662368,24665851,0
"182","chr13",101498614,101503027,0
"183","chr1",36417425,36419485,0
"184","chr4",127663314,127673795,0
"185","chr15",108315938,108318732,0
"186","chr5",148050939,148060187,0
"187","chr6",22362488,22407626,0
"188","chr5",136420692,136510629,0
"189","chr7",129696842,129708614,0
"190","chr1",12128638,12134025,0
"191","chr10",48460656,48470732,0
"192","chr2",34491467,34517560,0
"193","chr1",220039308,220049075,0
"194","chr5",127160496,127165240,0
"195","chr10",13931236,13933066,0
"196","chr8",129617811,129627374,0
"197","chr1",142556681,142565170,0
"198","chr1",222763689,222775140,0
"199","chr18",44477275,44489940,0
"200","chr6",10920914,10923681,0
"201","chr10",55349536,55362785,0
"202","chr7",64024698,64033477,0
"203","chr2",226954949,226963787,0
"204","chr9",112317485,112342454,0
"205","chr2",113739689,113747247,0
"206","chr12",5603316,5604016,0
"207","chr1",114304821,114311513,0
"208","chr5",90813890,90827570,0
"209","chr2",33258536,33287948,0
"210","chr13",76979427,77004245,0
"211","chr7",120608346,120610489,0
"212","chr1",204959173,204988430,0
"213","chr15",23605382,23606634,0
"214","chr2",140366057,140387503,0
"215","chr1",206956299,206978733,0
"216","chr5",136420698,136471341,0
"217","chr12",5646166,5654694,0
"218","chr11",38379650,38410172,0
"219","chr4",5722369,5734607,0
"220","chr6",136059672,136084622,0
"221","chr10",106673704,106699402,0
"222","chr10",110157631,110164041,0
"223","chr4",8066905,8149019,0
"224","chr7",74333372,74358584,0
"225","chr6",72418120,72430205,0
"226","chr5",100957656,100977901,0
"227","chr16",2117271,2126628,0
"228","chr2",34476081,34559392,0
"229","chr17",58006111,58031197,0
"230","chr17",694609,728329,0
"231","chr2",248464229,248613351,0
"232","chr6",49198513,49218570,0
"233","chr1",201442093,201451005,0
"234","chr3",33465220,33503687,0
"235","chr17",29730437,29757605,0
"236","chr5",159085217,159086263,0
"237","chr15",51936366,51954838,0
"238","chr9",112005677,112008516,0
"239","chr18",59067798,59076998,0
"240","chr10",92474821,92476192,0
"241","chr2",22950023,22964734,0
"242","chr14",83236400,83236920,0
"243","chr17",5524117,5537540,0
"244","chr3",2762162,2764477,0
"245","chr12",5616151,5632155,0
"246","chr14",71861197,71877488,0
"247","chr2",11780889,11790870,0
"248","chr2",33950934,33955969,0
"249","chr18",73479863,73498648,0
"250","chr17",79345740,79373256,0
"251","chr19",42856166,42920390,0
"252","chr4",27509136,27537918,0
"253","chr2",188269009,188309036,0
"254","chr18",307052,312848,0
"255","chr2",27713879,27755789,0
"256","chr13",56114438,56129496,0
"257","chr5",167486001,167581074,0
"258","chr10",48188215,48200848,0
"259","chr13",86432220,86451001,0
"260","chr1",234383455,234538951,0
"261","chr13",25672724,25691066,0
"262","chr3",123825681,123833222,0
"263","chr12",9297691,9313769,0
"264","chr10",110665498,110690679,0
"265","chr2",247883196,247896160,0
"266","chr7",29284390,29288495,0
"267","chr11",69785001,69837765,0
"268","chr2",127855809,127866380,0
"269","chrX",51713405,51794841,0
"270","chr1",87096526,87100953,0
"271","chr18",1318740,1340371,0
"272","chr6",124386601,124400951,0
"273","chr10",94307816,94320863,0
"274","chr8",6135492,6152538,0
"275","chr7",28987514,28990116,0
"276","chr10",30980709,30993573,0
"277","chr9",20826561,20834954,0
"278","chr1",20961258,20962540,0
"279","chr18",25055044,25059278,0
"280","chr6",904491,907083,0
"281","chr11",3142305,3142832,0
"282","chr1",88145614,88147210,0
"283","chr14",15086543,15091475,0
"284","chr2",113739689,113745181,0
"285","chr7",90253169,90277429,0
"286","chr3",15042229,15042609,0
"287","chr19",32214551,32215127,0
"288","chr1",16859047,16875754,0
"289","chr10",626473,633049,0
"290","chr11",84632585,84638229,0
"291","chr1",89869828,89871257,0
"292","chr11",69064518,69068514,0
"293","chr14",10786399,10794860,0
"294","chr12",9273125,9313769,0
"295","chr15",37820442,37825213,0
"296","chrX",128202172,128205259,0
"297","chr20",3149071,3169368,0
"298","chr8",64635064,64648503,0
"299","chr11",34060062,34073206,0
"300","chr4",174810962,174831377,0
"301","chr11",34462325,34500943,0
"302","chr2",257626382,257634977,0
"303","chr6",108797786,108802113,0
"304","chr10",51724607,51739115,0
"305","chr9",46123188,46125984,0
"306","chr8",104504801,104514522,0
"307","chr10",67695779,67711884,0
"308","chr10",110680099,110690679,0
"309","chr10",63908528,63915032,0
"310","chr9",94463647,94481167,0
"311","chr19",22373973,22382073,0
"312","chr2",56061126,56069928,0
"313","chr12",47286246,47292049,0
"314","chr8",23508992,23534941,0
"315","chrX",4876505,4898806,0
"316","chr4",133741680,133744948,0
"317","chr2",34396320,34434762,0
"318","chr16",23555919,23600154,0
"319","chr3",140598632,140616459,0
"320","chr1",157470071,157490006,0
"321","chr6",104798968,104846483,0
"322","chr5",75999930,76011558,0
"323","chr1",253120469,253148277,0
"324","chr2",184309074,184309661,0
"325","chr20",19767793,19780300,0
"326","chr2",238742934,238746181,0
"327","chr3",81134588,81143240,0
"328","chr5",73937165,73951450,0
"329","chr1",278580846,278620822,0
"330","chr18",75429814,75430443,0
"331","chr19",34270069,34305849,0
"332","chr3",54547246,54566332,0
"333","chr1",166378662,166385907,0
"334","chr13",95120752,95128782,0
"335","chrY",1142577,1153312,0
"336","chr17",79740146,79789485,0
"337","chr3",81127393,81159096,0
"338","chr10",30980709,30988908,0
"339","chr14",43420839,43430679,0
"340","chr4",8120652,8149019,0
"341","chr9",81232085,81275269,0
"342","chr4",115820712,115833021,0
"343","chr11",61121301,61122547,0
"344","chr6",125550201,125569718,0
"345","chr3",123829471,123833222,0
"346","chr10",35876013,35876397,0
"347","chr5",105182877,105187360,0
"348","chr12",15075273,15098764,0
"349","chr2",231056605,231078948,0
"350","chr4",96739878,96767151,0
"351","chr10",106712126,106721811,0
"352","chr15",34428289,34428656,0
"353","chr5",171277663,171281241,0
"354","chr4",58367537,58373168,0
"355","chr4",125762257,125789911,0
"356","chr4",96732982,96810129,0
"357","chr13",110049191,110052621,0
"358","chr1",140131618,140158228,0
"359","chr13",105699059,105701842,0
"360","chr1",274688579,274701534,0
"361","chr8",127971477,127991861,0
"362","chr2",157066595,157082251,0
"363","chr8",129123864,129133074,0
"364","chrX",112033981,112050600,0
"365","chr14",84748602,84751768,0
"366","chr5",150850432,150865550,0
"367","chr3",3512475,3517163,0
"368","chr11",83939845,83940879,0
"369","chr18",71698542,71701423,0
"370","chr14",38500179,38505001,0
"371","chr1",220039308,220040146,0
"372","chr5",167486001,167547741,0
"373","chr8",73720946,73737419,0
"374","chr2",174336857,174342089,0
"375","chr2",206956638,206976810,0
"376","chr13",83643437,83660292,0
"377","chr10",86175962,86195240,0
"378","chr1",249802028,249813067,0
"379","chr11",60383243,60388137,0
"380","chr18",77477060,77520779,0
"381","chr6",108573912,108589418,0
"382","chr20",14319170,14348042,0
"383","chr5",128678699,128681202,0
"384","chr4",96732982,96767151,0
"385","chr18",29633808,29634585,0
"386","chr18",32548750,32554731,0
"387","chr13",56096834,56129496,0
"388","chr14",37228632,37262083,0
"389","chr6",104844523,104864968,0
"390","chr5",159113203,159119213,0
"391","chr1",6804365,6816920,0
"392","chr8",78908446,78910847,0
"393","chr6",21301779,21308087,0
"394","chr19",17493068,17494680,0
"395","chr4",96739878,96787475,0
"396","chr10",71515700,71519615,0
"397","chr2",123163417,123170775,0
"398","chr2",62377060,62381205,0
"399","chr10",110495072,110508344,0
"400","chr4",49207203,49287862,0
"401","chr14",79973875,79987917,0
"402","chr8",64139289,64145423,0
"403","chr2",24125860,24161334,0
"404","chr12",5593776,5632155,0
"405","chr1",104785950,104795565,0
"406","chr19",33010738,33073342,0
"407","chr2",251176578,251376470,0
"408","chr8",79330088,79347376,0
"409","chr2",27713879,27755196,0
"410","chr3",21878521,21904269,0
"411","chr8",45691134,45743143,0
"412","chr17",24052253,24058139,0
"413","chr1",174609600,174613577,0
"414","chr5",64346707,64358597,0
"415","chr3",1988750,1998592,0
"416","chr11",31723564,31733245,0
"417","chr4",49207203,49220556,0
"418","chr5",50318351,50319000,0
"419","chr15",36934315,36940208,0
"420","chr9",73752937,73773659,0
"421","chr14",7186515,7190518,0
"422","chr20",13906484,13921285,0
"423","chr11",86824053,86834088,0
"424","chr14",5870915,5943886,0
"425","chr11",89316354,89332868,0
"426","chr18",2005294,2013322,0
"427","chr11",74759325,74786639,0
"428","chr4",96739878,96745521,0
"429","chr1",185233419,185234547,0
"430","chr4",151118221,151124504,0
"431","chr7",14539567,14541384,0
"432","chr1",278698312,278749829,0
"433","chr4",10687758,10694249,0
"434","chr2",34462446,34503654,0
"435","chr12",39627016,39635912,0
"436","chr4",168499186,168517342,0
"437","chrX",157321814,157323322,0
"438","chr1",251246098,251253724,0
"439","chrX",114016360,114105957,0
"440","chr15",38661026,38709984,0
"441","chr1",154439745,154447475,0
"442","chr17",79609613,79612177,0
"443","chr16",31918079,31926351,0
"444","chr17",5546407,5571375,0
"445","chr7",51410270,51416139,0
"446","chr8",124353233,124355370,0
"447","chr4",140870957,140876764,0
"448","chr14",86326421,86326743,0
"449","chr4",10775672,10777395,0
"450","chr9",66751637,66758584,0
"451","chrY",572537,573919,0
"452","chr13",35658619,35669017,0
"453","chr3",176914734,176926722,0
"454","chr6",105664810,105676672,0
"455","chr16",22715018,22787198,0
"456","chr8",33312321,33317709,0
"457","chr2",187525295,187532740,0
"458","chr9",81273370,81281375,0
"459","chr13",95193009,95196402,0
"460","chr16",2138232,2171786,0
"461","chr19",12691066,12713398,0
"462","chr9",88630024,88653711,0
"463","chr18",69642130,69647714,0
"464","chr15",51822314,51823271,0
"465","chr4",58737815,58748928,0
"466","chr19",42917629,42920390,0
"467","chr6",54522274,54530157,0
"468","chr1",164367968,164380890,0
"469","chr11",89108654,89110961,0
"470","chr9",121831708,121843361,0
"471","chr9",69854064,69860576,0
"472","chr9",65599576,65603811,0
"473","chr11",34668091,34722272,0
"474","chr10",74892407,74894828,0
"475","chr16",22979368,22980295,0
"476","chr2",206549585,206570833,0
"477","chr4",58420810,58485447,0
"478","chr14",45668936,45683858,0
"479","chr8",68539308,68542150,0
"480","chr8",112777013,112778440,0
"481","chr4",49201155,49220556,0
"482","chr14",37238505,37254001,0
"483","chr10",16724062,16727861,0
"484","chr13",76979427,77051919,0
"485","chr7",119987740,119990759,0
"486","chr9",73773518,73799430,0
"487","chr3",147782473,147785568,0
"488","chr8",55398022,55402713,0
"489","chr3",122130941,122141403,0
"490","chr7",62929510,62931338,0
"491","chr7",90253169,90253772,0
"492","chr11",34922140,34932316,0
"493","chr2",150838385,150858459,0
"494","chr9",71954951,71960153,0
"495","chr11",70810417,70820621,0
"496","chr1",243052191,243058963,0
"497","chr1",204761727,204780713,0
"498","chr1",194917622,194917768,0
"499","chr1",143712491,143723739,0
"500","chr8",72138878,72148728,0
"501","chr14",84748602,84766181,0
"502","chr12",36958864,36970828,0
"503","chr3",172518176,172524861,0
"504","chr13",83601157,83607039,0
"505","chr9",93208928,93239075,0
"506","chr7",102723273,102723586,0
"507","chr1",204960841,204980121,0
"508","chr1",91873487,91879026,0
"509","chr6",104828874,104846483,0
"510","chr1",127238866,127255047,0
"511","chr4",66193731,66212096,0
"512","chr8",90470886,90483077,0
"513","chr1",204958606,204961691,0
"514","chr15",110234718,110248309,0
"515","chr4",22280005,22380316,0
"516","chr2",29105950,29114770,0
"517","chr5",76711755,76728269,0
"518","chr10",72147777,72148017,0
"519","chr2",202479064,202480189,0
"520","chr2",44554761,44564131,0
"521","chr8",122024123,122038442,0
"522","chr7",70688610,70697117,0
"523","chr9",92859987,92880445,0
"524","chr5",166485517,166492515,0
"525","chr10",110101466,110101880,0
"526","chr12",10527308,10534434,0
"527","chr9",53646697,53648288,0
"528","chr5",100523899,100640984,0
"529","chr17",79740146,79777211,0
"530","chr13",44907813,44937796,0
"531","chr10",20422464,20424134,0
"532","chr4",82682367,82685493,0
"533","chr2",31816052,31816763,0
"534","chr9",30996391,31009155,0
"535","chr7",2558105,2558739,0
"536","chr10",85169572,85172858,0
"537","chr20",18833481,18835620,0
"538","chr3",123077758,123078115,0
"539","chr18",17404077,17496916,0
"540","chr9",94463647,94474809,0
"541","chr12",1975318,1977031,0
"542","chr8",100006687,100009017,0
"543","chr8",61027213,61034811,0
"544","chr6",72717570,72737402,0
"545","chr9",111597035,111756949,0
"546","chr10",6991635,6992636,0
"547","chr20",43092420,43093954,0
"548","chr10",92406311,92432295,0
"549","chr13",73615097,73622224,0
"550","chr1",198967641,198972343,0
"551","chr9",78919402,78927734,0
"552","chr1",220042074,220049075,0
"553","chr17",33632046,33659382,0
"554","chr5",119097703,119129476,0
"555","chr8",72231561,72261300,0
"556","chr6",99076732,99078103,0
"557","chr3",21859562,21904269,0
"558","chr16",23448552,23492639,0
"559","chr15",6349802,6464312,0
"560","chr1",15488392,15494771,0
"561","chr12",9229552,9240810,0
"562","chr6",124596541,124629605,0
"563","chr10",19973258,20036518,0
"564","chr9",82580816,82598718,0
"565","chr6",129621583,129660096,0
"566","chr7",64959567,64961215,0
"567","chr14",60581951,60586776,0
"568","chr8",85436186,85444178,0
"569","chr4",66193731,66219277,0
"570","chr5",128714471,128733959,0
"571","chr19",22143683,22179584,0
"572","chr1",25767968,25787662,0
"573","chrX",119115334,119117197,0
"574","chr14",106492370,106500203,0
"575","chr16",7577726,7586144,0
"576","chr13",89163767,89176307,0
"577","chr8",26290097,26294259,0
"578","chr16",49367616,49369496,0
"579","chr2",22790074,22792220,0
"580","chr9",96746440,96751314,0
"581","chr18",31461554,31463598,0
"582","chr8",25644050,25651193,0
"583","chr14",88724076,88775039,0
"584","chr6",125568127,125594377,0
"585","chr17",34787652,34799549,0
"586","chr5",117024123,117030956,0
"587","chr16",71828773,71874158,0
"588","chr17",5511386,5548199,0
"589","chr5",122655270,122671094,0
"590","chr2",189723524,189729005,0
"591","chrX",128202172,128211753,0
"592","chr19",29642344,29645344,0
"593","chr10",38712831,38720071,0
"594","chr3",161474539,161477887,0
"595","chr12",40329454,40332371,0
"596","chr3",166743545,166746478,0
"597","chr10",94758719,94760369,0
"598","chr9",112317485,112318444,0
"599","chr19",30869716,30870010,0
"600","chr10",20321532,20392169,0
"601","chr4",152355108,152355930,0
"602","chr1",278580846,278731755,0
"603","chr5",58870933,58873011,0
"604","chr16",49648477,49663240,0
"605","chr10",71303915,71311129,0
"606","chr1",278580846,278594581,0
"607","chrX",123718252,123720910,0
"608","chr5",136420692,136471341,0
"609","chr1",247944245,247960553,0
"610","chr7",82362311,82368737,0
"611","chr2",20488617,20531444,0
"612","chr3",108833170,108851078,0
"613","chr1",139943398,139956356,0
"614","chr19",25886356,25903940,0
"615","chr4",150781208,150803194,0
"616","chr11",84619089,84633565,0
"617","chr10",15358869,15376292,0
"618","chr8",64712695,64734479,0
"619","chr2",80205151,80234308,0
"620","chrX",119208336,119213196,0
"621","chr12",24301970,24306006,0
"622","chr1",163203870,163216364,0
"623","chr5",77106304,77114667,0
"624","chr5",75990187,76011558,0
"625","chr19",22172781,22179584,0
"626","chr9",11194239,11219449,0
"627","chr8",131890854,131899165,0
"628","chr15",19972055,19973319,0
"629","chr2",49109238,49112006,0
"630","chr8",104493052,104514522,0
"631","chr1",166351174,166368428,0
"632","chr12",13971444,13977132,0
"633","chr9",43968846,43977575,0
"634","chr5",147482283,147483432,0
"635","chr17",81177595,81187710,0
"636","chr16",2121549,2126628,0
"637","chr10",62623758,62664462,0
"638","chr4",5644287,5652694,0
"639","chr8",12160079,12161683,0
"640","chr1",45923228,46014665,0
"641","chr8",104192886,104202285,0
"642","chr15",56804970,56818325,0
"643","chr2",128479164,128494195,0
"644","chr1",177569617,177569872,0
"645","chr1",259396273,259409897,0
"646","chr2",113177840,113198013,0
"647","chr12",24996835,25001656,0
"648","chr17",81173780,81187710,0
"649","chr5",78495231,78516521,0
"650","chr13",48799572,48801375,0
"651","chr1",92039556,92043956,0
"652","chr4",152526403,152536014,0
"653","chr6",27858538,27897891,0
"654","chr7",130522030,130524289,0
"655","chr3",38609106,38614592,0
"656","chr7",70790920,70792642,0
"657","chr1",79807301,79810373,0
"658","chr1",47030544,47032563,0
"659","chr13",41898165,41907307,0
"660","chr5",148835226,148847692,0
"661","chr17",84855705,84901793,0
"662","chr1",220047471,220049075,0
"663","chr7",122866495,122874366,0
"664","chr10",805713,835214,0
"665","chr16",19805426,19805902,0
"666","chr13",98386342,98403224,0
"667","chr2",37974029,38014366,0
"668","chr10",67965487,67982051,0
"669","chr3",112891473,112899649,0
"670","chr9",10773884,10775310,0
"671","chr9",98239940,98247570,0
"672","chr4",153048339,153067370,0
"673","chr2",93488471,93495152,0
"674","chr18",63784568,63882749,0
"675","chr1",260490864,260507970,0
"676","chr4",131366412,131382968,0
"677","chr5",129621176,129647021,0
"678","chr7",29286904,29288495,0
"679","chr1",261347528,261350203,0
"680","chr6",4278307,4315062,0
"681","chr3",81134588,81159096,0
"682","chr8",64724416,64763815,0
"683","chr3",136874645,136896550,0
"684","chr17",79345740,79391846,0
"685","chr2",94716330,94720889,0
"686","chr2",144876416,144917472,0
"687","chr1",101028250,101029473,0
"688","chr13",34515329,34528874,0
"689","chr1",253147925,253148277,0
"690","chr1",204979934,204988430,0
"691","chr19",2506536,2521388,0
"692","chr19",43119868,43124021,0
"693","chr6",104862169,104864968,0
"694","chr2",33933956,33955969,0
"695","chr17",29730437,29731094,0
"696","chr4",66172555,66200637,0
"697","chr10",18359720,18402658,0
"698","chr19",10842290,10844559,0
"699","chr1",243014234,243047294,0
"700","chr11",79611540,79611741,0
"701","chr19",32527921,32528958,0
"702","chrY",1126684,1153312,0
"703","chr3",54509941,54566332,0
"704","chr1",104792188,104821976,0
"705","chr17",6794838,6802277,0
"706","chr7",60390972,60408823,0
"707","chr1",185261106,185267832,0
"708","chr5",127856624,127858366,0
"709","chr1",122613645,122680102,0
"710","chr1",236196243,236229567,0
"711","chr4",151118221,151123637,0
"712","chr17",63849305,63879166,0
"713","chr19",42911935,42920390,0
"714","chr4",158103902,158108668,0
"715","chr15",24302102,24308087,0
"716","chr6",28022406,28051704,0
"717","chr2",34430585,34434762,0
"718","chr13",73239822,73265813,0
"719","chr20",45512674,45553536,0
"720","chr20",50659751,50699734,0
"721","chr2",145485716,145513090,0
"722","chr10",4183171,4191496,0
"723","chr1",175646900,175650721,0
"724","chr5",136420692,136447778,0
"725","chr6",21536571,21540152,0
"726","chr5",155702728,155709264,0
"727","chr17",27592203,27602936,0
"728","chr1",6800132,6819230,0
"729","chr15",51915280,51944899,0
"730","chr1",177129021,177144122,0
"731","chr1",278698312,278731755,0
"732","chr4",168260038,168275995,0
"733","chr3",59678949,59680308,0
"734","chr3",33465220,33467909,0
"735","chr3",91713775,91769029,0
"736","chr17",10096739,10107746,0
"737","chr8",48583631,48597919,0
"738","chr11",34065892,34070810,0
"739","chr2",230311167,230317038,0
"740","chr1",221158617,221158790,0
"741","chr18",69634006,69657373,0
"742","chr20",3566903,3568689,0
"743","chr3",157028112,157040380,0
"744","chr17",87758882,87771508,0
"745","chr2",56451097,56456188,0
"746","chr1",47030544,47077979,0
"747","chr13",109457218,109471561,0
"748","chr10",61464686,61498597,0
"749","chr18",14595550,14610978,0
"750","chr5",156506448,156517254,0
"751","chr12",13524227,13527329,0
"752","chr1",251262192,251269854,0
"753","chr2",247858119,247894081,0
"754","chr2",206534104,206536360,0
"755","chr11",84369373,84379343,0
"756","chr5",136437825,136447778,0
"757","chr8",22600830,22606721,0
"758","chr1",278580846,278749829,0
"759","chr6",76613549,76626199,0
"760","chr4",85481108,85484856,0
"761","chrX",71119280,71121063,0
"762","chr1",190978132,190991049,0
"763","chr13",35597462,35608096,0
"764","chr1",154405931,154425509,0
"765","chr10",51724607,51734014,0
"766","chr7",72043294,72073470,0
"767","chr19",32470120,32472456,0
"768","chr6",137924572,137936007,0
"769","chr3",112825170,112832390,0
"770","chr2",258977695,258991212,0
"771","chr10",94083626,94187819,0
"772","chr17",694609,739440,0
"773","chr2",34396320,34404958,0
"774","chr2",24134222,24161334,0
"775","chr1",204959173,204961691,0
"776","chr13",95914250,95932651,0
"777","chr1",165414771,165415667,0
"778","chr4",3972586,3976284,0
"779","chr18",48443339,48505167,0
"780","chr7",25947789,25948397,0
"781","chr5",117716189,117725823,0
"782","chr20",32513668,32523997,0
"783","chr3",112896028,112899649,0
"784","chr4",151118221,151167953,0
"785","chr11",51049296,51068978,0
"786","chr6",91933750,91961861,0
"787","chr17",16141478,16143144,0
"788","chr9",113918918,113927885,0
"789","chr9",10347615,10349027,0
"790","chr16",32120310,32121085,0
"791","chr9",113534327,113545068,0
"792","chr14",108446849,108456923,0
"793","chr2",238543065,238577394,0
"794","chr14",88724076,88725530,0
"795","chr3",148167095,148173002,0
"796","chr2",240854068,240867796,0
"797","chr12",25431710,25435591,0
"798","chr8",23851919,23884848,0
"799","chr6",129621583,129636485,0
"800","chr12",14689166,14703546,0
"801","chr2",150755405,150756431,0
"802","chr3",140614866,140622850,0
"803","chr1",198932174,198934500,0
"804","chr18",58433233,58457366,0
"805","chr6",108513784,108514606,0
"806","chr12",43501060,43510832,0
"807","chr7",28987514,28992637,0
"808","chr3",21721366,21736929,0
"809","chr10",71322147,71323079,0
"810","chr4",115104274,115106428,0
"811","chr1",176334639,176346651,0
"812","chr1",150830996,150846872,0
"813","chr12",14654706,14703546,0
"814","chr17",79367996,79383074,0
"815","chr1",197981834,197983786,0
"816","chr4",117422680,117442928,0
"817","chr1",274700623,274701534,0
"818","chr8",61701009,61715390,0
"819","chr19",43055209,43066842,0
"820","chr8",119844188,119860035,0
"821","chr6",136059672,136071884,0
"822","chr2",238023879,238038227,0
"823","chr10",110043769,110090416,0
