"","ID","dcc_mean","ciri2_mean"
"49","chr1:16859047-16875754",1.26666666666667,1.13333333333333
"50","chr1:174609600-174613577",3.86666666666667,4.73333333333333
"51","chr1:175646900-175650721",0.666666666666667,0.933333333333333
"52","chr1:175700307-175720685",2.66666666666667,3.26666666666667
"53","chr1:176334639-176346651",1.2,1
"54","chr1:177129021-177144122",0.733333333333333,0.733333333333333
"55","chr1:177569617-177569872",2.33333333333333,2.46666666666667
"56","chr1:1841452-1846589",1.93333333333333,3.13333333333333
"57","chr1:185261106-185267832",2.46666666666667,4
"58","chr1:185263914-185267832",3.06666666666667,4.13333333333333
"59","chr1:188510274-188516444",2.46666666666667,3.73333333333333
"60","chr1:188510274-188530025",1.13333333333333,1.6
"61","chr1:190980864-190991049",26.4666666666667,75.6666666666667
"62","chr1:192952650-192955267",4.26666666666667,7.93333333333333
"63","chr1:198429807-198432232",2.53333333333333,2.73333333333333
"64","chr1:198967641-198972343",1.4,4.2
"65","chr1:198994747-198995342",4.26666666666667,6.53333333333333
"66","chr1:20022792-20047889",2,2.66666666666667
"67","chr1:200606971-200615170",2,2.8
"68","chr1:201442093-201451005",1.2,3.93333333333333
"69","chr1:201523375-201524041",2.8,4.2
"70","chr1:203272587-203286711",4.46666666666667,11.3333333333333
"71","chr1:204761727-204780713",1.73333333333333,2
"72","chr1:204773090-204780713",1.6,2.33333333333333
"73","chr1:204958606-204961691",1.86666666666667,1.73333333333333
"74","chr1:204959173-204961691",24.6,64.8
"75","chr1:204959173-204980121",2.33333333333333,3.13333333333333
"76","chr1:204960841-204980121",3.73333333333333,5.2
"77","chr1:204979934-204988430",3.4,2.46666666666667
"78","chr1:206956299-206978733",1.8,2
"79","chr1:207005330-207016489",1.46666666666667,1.4
"80","chr1:21142145-21164430",2.8,5.33333333333333
"81","chr1:21149313-21211619",1,0.933333333333333
"82","chr1:214562895-214581660",1.8,2.26666666666667
"83","chr1:216370170-216382773",2.2,3.4
"84","chr1:217779008-217782988",7.26666666666667,12
"85","chr1:217801085-217816442",0.733333333333333,1
"86","chr1:217835316-217835648",0.866666666666667,0.933333333333333
"87","chr1:217835316-217844959",0.8,0.8
"88","chr1:21854180-21854768",1,0.866666666666667
"89","chr1:218880619-218883236",2.53333333333333,2.33333333333333
"90","chr1:219353460-219354165",1.4,1.33333333333333
"91","chr1:220015523-220016193",3,4.2
"92","chr1:220039308-220042767",2.2,3.53333333333333
"93","chr1:220039308-220049075",4.46666666666667,6.73333333333333
"94","chr1:220042074-220049075",1.33333333333333,1.73333333333333
"95","chr1:220047471-220049075",44.3333333333333,77.6666666666667
"96","chr1:221065774-221067559",1.6,2.53333333333333
"97","chr1:221158617-221158790",40.5333333333333,51.6666666666667
"98","chr1:222763689-222775140",3.2,5.06666666666667
"99","chr1:234383455-234538951",7.33333333333333,7.86666666666667
"100","chr1:236196243-236198026",1.73333333333333,1.73333333333333
"101","chr1:236196243-236229567",1.46666666666667,2.4
"102","chr1:23995884-24002194",1.4,1.06666666666667
"103","chr1:2425879-2452054",0.733333333333333,0.8
"104","chr1:242716557-242737019",1,1.26666666666667
"105","chr1:243014234-243018525",1.06666666666667,1.2
"106","chr1:243014234-243047294",1,1.06666666666667
"107","chr1:243052191-243058963",1.4,0.866666666666667
"108","chr1:243079518-243080161",1.06666666666667,1.26666666666667
"109","chr1:243373401-243376079",2.33333333333333,3.66666666666667
"110","chr1:244630341-244641499",1.66666666666667,2.46666666666667
"111","chr1:244630341-244728217",2.33333333333333,2.86666666666667
"112","chr1:244718761-244728217",0.666666666666667,0.733333333333333
"113","chr1:246648294-246649407",3.33333333333333,4.66666666666667
"114","chr1:246648294-246657760",3.66666666666667,4.66666666666667
"115","chr1:247922780-247960553",2.66666666666667,3.46666666666667
"116","chr1:247944245-247945662",5.13333333333333,7.26666666666667
"117","chr1:247944245-247960553",8.46666666666667,11.8
"118","chr1:251262192-251269854",4.46666666666667,5.33333333333333
"119","chr1:253120469-253134791",3,3.66666666666667
"120","chr1:253120469-253148277",4.66666666666667,5.26666666666667
"121","chr1:253147925-253148277",8.86666666666667,13.5333333333333
"122","chr1:25767968-25787662",1.33333333333333,3.06666666666667
"123","chr1:259396273-259402838",1.46666666666667,2.53333333333333
"124","chr1:259396273-259409897",1.6,2.06666666666667
"125","chr1:259479327-259488326",2,2.53333333333333
"126","chr1:260791756-260801171",2.4,3.33333333333333
"127","chr1:261347528-261350203",1.93333333333333,2.53333333333333
"128","chr1:263633065-263633397",1.86666666666667,3.06666666666667
"129","chr1:264674065-264689905",2,3.13333333333333
"130","chr1:265331904-265401005",4.2,4.6
"131","chr1:265518157-265524404",4.86666666666667,5.6
"132","chr1:266201079-266206952",1,0.8
"133","chr1:267063007-267092775",2.46666666666667,2.93333333333333
"134","chr1:274688579-274701534",2.6,3.2
"135","chr1:274700623-274701534",0.666666666666667,1
"136","chr1:275999821-276141673",27.9333333333333,28.7333333333333
"137","chr1:276011500-276141673",21.1333333333333,15.0666666666667
"138","chr1:278580846-278594581",6.86666666666667,9.86666666666667
"139","chr1:278580846-278620822",7.33333333333333,8.8
"140","chr1:278580846-278749829",2.66666666666667,3.53333333333333
"141","chr1:278698312-278731755",4.46666666666667,5.2
"142","chr1:278698312-278749829",3.86666666666667,5.26666666666667
"143","chr1:281834156-281857037",3.93333333333333,7.4
"144","chr1:28362167-28375861",1.33333333333333,1.26666666666667
"145","chr1:2839790-2849731",2,4.06666666666667
"146","chr1:36417425-36419485",2.53333333333333,2.86666666666667
"147","chr1:43797777-43806044",0.866666666666667,0.733333333333333
"148","chr1:45923228-46014665",2.73333333333333,3.2
"149","chr1:47030544-47032563",2.26666666666667,4
"150","chr1:47030544-47077979",2.13333333333333,2.33333333333333
"151","chr1:56366809-56370833",1.2,1.93333333333333
"152","chr1:6601452-6613874",2.4,2.66666666666667
"153","chr1:6800132-6819230",1.73333333333333,2.06666666666667
"154","chr1:6804365-6816920",3.13333333333333,3.8
"155","chr1:78369712-78370333",3.26666666666667,2.93333333333333
"156","chr1:79807301-79810373",1.13333333333333,0.6
"157","chr1:88145614-88147210",1.8,1.8
"158","chr1:90116534-90126552",1.93333333333333,1.93333333333333
"159","chr1:91873487-91879026",2.73333333333333,3.4
"160","chr1:92039556-92043956",3.06666666666667,3.53333333333333
"161","chr10:106264856-106265494",4.8,7.4
"162","chr10:106712126-106721811",0.866666666666667,1.33333333333333
"163","chr10:110101466-110101880",9.86666666666667,12
"164","chr10:110157631-110164041",1.6,1.93333333333333
"165","chr10:110680099-110690679",2.86666666666667,7.8
"166","chr10:11626519-11627228",5.26666666666667,7.4
"167","chr10:13931236-13933066",1.8,2.26666666666667
"168","chr10:15358869-15376292",1.2,1.86666666666667
"169","chr10:16706378-16730140",2.6,3.73333333333333
"170","chr10:16724062-16727861",3.53333333333333,4.13333333333333
"171","chr10:16724062-16730140",45,60.9333333333333
"172","chr10:18359720-18402658",1.26666666666667,1.2
"173","chr10:18396548-18408534",2.6,3
"174","chr10:20321532-20392169",1,1.06666666666667
"175","chr10:29318809-29319752",4.73333333333333,45.7333333333333
"176","chr10:29318809-29330456",3.4,5.06666666666667
"177","chr10:30980709-30993573",6.6,8.73333333333333
"178","chr10:35815476-35819778",9.33333333333333,14.8
"179","chr10:35876013-35876397",4.2,6.73333333333333
"180","chr10:35876034-35876397",2.26666666666667,4.33333333333333
"181","chr10:38622808-38633058",5.86666666666667,8.33333333333333
"182","chr10:38712831-38720071",1.33333333333333,3.8
"183","chr10:4183171-4191496",0.866666666666667,0.933333333333333
"184","chr10:43227922-43229953",3,3.73333333333333
"185","chr10:45771832-45778634",1.13333333333333,1.06666666666667
"186","chr10:4624614-4629886",8.2,12.7333333333333
"187","chr10:46641975-46646542",1.46666666666667,1.46666666666667
"188","chr10:46771409-46776306",1.6,2.93333333333333
"189","chr10:48109533-48125139",2.06666666666667,3.13333333333333
"190","chr10:48165219-48194542",2.06666666666667,2.33333333333333
"191","chr10:48188215-48200848",0.466666666666667,1.46666666666667
"192","chr10:48452001-48470732",3,5.13333333333333
"193","chr10:48452001-48528848",1.53333333333333,1.86666666666667
"194","chr10:48460656-48470732",2.86666666666667,2.06666666666667
"195","chr10:48460656-48484868",2.33333333333333,2
"196","chr10:51724607-51729490",1.46666666666667,1.53333333333333
"197","chr10:51724607-51734014",2.46666666666667,6.4
"198","chr10:51724607-51739115",28.4,44.8666666666667
"199","chr10:55423343-55436069",0.866666666666667,0.933333333333333
"200","chr10:574395-593608",2.93333333333333,5.33333333333333
"201","chr10:57549452-57549919",1.8,2.8
"202","chr10:57549452-57557666",0.6,0.4
"203","chr10:57634023-57634588",5.4,7.26666666666667
"204","chr10:59294314-59298784",6,13.1333333333333
"205","chr10:61461420-61498597",2.86666666666667,3.26666666666667
"206","chr10:61464686-61498597",4.8,7.13333333333333
"207","chr10:61483520-61498597",1.2,1.33333333333333
"208","chr10:61882916-61885796",7.13333333333333,10.5333333333333
"209","chr10:61882916-61897730",1.86666666666667,2.06666666666667
"210","chr10:62540625-62581037",1.93333333333333,2.6
"211","chr10:62623758-62664462",26.6,82.0666666666667
"212","chr10:626473-633049",1.4,2.13333333333333
"213","chr10:63840631-63841166",3.26666666666667,3.86666666666667
"214","chr10:63908528-63915032",2.6,3.73333333333333
"215","chr10:66595570-66597359",3.93333333333333,4.4
"216","chr10:66891013-66900528",2,2.13333333333333
"217","chr10:66897863-66898928",2.53333333333333,3.26666666666667
"218","chr10:67695779-67706482",1.73333333333333,1.86666666666667
"219","chr10:67695779-67711884",1.93333333333333,2.26666666666667
"220","chr10:67965487-67982051",15.7333333333333,21
"221","chr10:71515700-71519615",2.53333333333333,4.6
"222","chr10:71546978-71557193",14.6,17.4666666666667
"223","chr10:74892407-74894828",1.33333333333333,1.33333333333333
"224","chr10:776697-783836",4.06666666666667,5.86666666666667
"225","chr10:77765225-77772738",5.2,6.73333333333333
"226","chr10:805713-835214",1.93333333333333,2.8
"227","chr10:81798931-81799587",2.26666666666667,3.33333333333333
"228","chr10:85164768-85171060",1.66666666666667,2.46666666666667
"229","chr10:85169572-85172858",5.93333333333333,9.6
"230","chr10:86175962-86195240",8.26666666666667,9.8
"231","chr10:86222510-86227004",2.6,5.93333333333333
"232","chr10:92474821-92476192",21.1333333333333,26.1333333333333
"233","chr10:94083626-94187819",11.7333333333333,414.466666666667
"234","chr10:94307816-94320863",4.86666666666667,8.6
"235","chr10:94615617-94617077",4.26666666666667,4.86666666666667
"236","chr10:95288570-95299099",2.26666666666667,2.53333333333333
"237","chr10:96672236-96722491",2.4,2.33333333333333
"238","chr11:15457479-15474826",1.46666666666667,1.8
"239","chr11:24479964-24498116",7.13333333333333,8.06666666666667
"240","chr11:24547990-24550752",4.33333333333333,5.8
"241","chr11:3142305-3142832",0.733333333333333,0.6
"242","chr11:31723564-31733245",3.33333333333333,4.46666666666667
"243","chr11:31943121-31955266",2.33333333333333,3
"244","chr11:31974630-31979720",1.66666666666667,1.46666666666667
"245","chr11:32807347-32832388",0.866666666666667,0.933333333333333
"246","chr11:33952127-33953096",0.866666666666667,0.6
"247","chr11:34060062-34073206",4.06666666666667,7.4
"248","chr11:34065892-34070810",3.8,4.33333333333333
"249","chr11:34462325-34500943",1.73333333333333,1.73333333333333
"250","chr11:34495233-34500943",10.2666666666667,12.6
"251","chr11:34611539-34614139",12.1333333333333,28.4666666666667
"252","chr11:34611539-34631134",2.8,4.66666666666667
"253","chr11:34612627-34614139",25.8,105.266666666667
"254","chr11:34612627-34616155",4.6,6.26666666666667
"255","chr11:34612627-34631134",15.8666666666667,29
"256","chr11:34631080-34738852",6.06666666666667,8.46666666666667
"257","chr11:34668091-34722272",0.733333333333333,0.6
"258","chr11:34861207-34879143",5.26666666666667,10.8
"259","chr11:34879058-34922336",2.2,2.26666666666667
"260","chr11:34922140-34932316",0.733333333333333,0.733333333333333
"261","chr11:38379650-38410172",1.33333333333333,1.13333333333333
"262","chr11:45487965-45497839",2.26666666666667,1.26666666666667
"263","chr11:51049296-51068978",1.06666666666667,0.666666666666667
"264","chr11:53545477-53563559",0.933333333333333,0.933333333333333
"265","chr11:57442466-57454443",6.8,9.73333333333333
"266","chr11:60383243-60388137",2.93333333333333,3.86666666666667
"267","chr11:60646798-60656478",2.93333333333333,4.26666666666667
"268","chr11:61121301-61122547",7.33333333333333,15.5333333333333
"269","chr11:64795077-64800821",1.06666666666667,1.73333333333333
"270","chr11:68652290-68672983",2.86666666666667,3.4
"271","chr11:68722906-68725314",3.46666666666667,5
"272","chr11:68722906-68730129",4.26666666666667,5.73333333333333
"273","chr11:68745884-68750272",1.86666666666667,1.93333333333333
"274","chr11:69018396-69064671",1.86666666666667,2.46666666666667
"275","chr11:69636827-69640718",1.53333333333333,1.8
"276","chr11:69785001-69837765",1.93333333333333,3.13333333333333
"277","chr11:69785001-69896883",1,0.866666666666667
"278","chr11:70086253-70096544",11.2666666666667,16.1333333333333
"279","chr11:70130510-70156430",1.2,1
"280","chr11:70570466-70585055",7.06666666666667,8.33333333333333
"281","chr11:70810417-70820621",1.26666666666667,1.26666666666667
"282","chr11:71069746-71074618",5.93333333333333,7.26666666666667
"283","chr11:74759325-74786639",4.53333333333333,6
"284","chr11:79611540-79611741",1.86666666666667,2.06666666666667
"285","chr11:83939845-83940879",10.7333333333333,16.1333333333333
"286","chr11:84369373-84379343",2.4,2.13333333333333
"287","chr11:84619089-84633565",10.4,13.8
"288","chr11:84619089-84638229",3.33333333333333,5.73333333333333
"289","chr11:84623876-84638229",1.26666666666667,1.4
"290","chr11:84632585-84638229",2.53333333333333,4.46666666666667
"291","chr11:87898055-87899561",4.46666666666667,6.73333333333333
"292","chr11:89108654-89110961",6.26666666666667,7.26666666666667
"293","chr11:89175425-89180448",37.6,45.8666666666667
"294","chr11:89316354-89332868",4.33333333333333,5.2
"295","chr12:10499000-10534434",2.26666666666667,3.06666666666667
"296","chr12:10527308-10534434",15.6666666666667,19.0666666666667
"297","chr12:13524227-13527329",0.733333333333333,0.6
"298","chr12:13879069-13884323",1.8,3.26666666666667
"299","chr12:14654706-14703546",3.26666666666667,3.93333333333333
"300","chr12:14689166-14703546",3.66666666666667,5.13333333333333
"301","chr12:15075273-15098764",6.13333333333333,8.2
"302","chr12:1793318-1793869",3.06666666666667,3.26666666666667
"303","chr12:22237823-22238433",3.66666666666667,5.26666666666667
"304","chr12:24285582-24285875",2.13333333333333,2.53333333333333
"305","chr12:24513410-24524704",4.46666666666667,5.13333333333333
"306","chr12:25431710-25435591",8.2,15.3333333333333
"307","chr12:29976309-29988732",2.93333333333333,3.2
"308","chr12:29985632-29988732",5.06666666666667,7.13333333333333
"309","chr12:30082881-30083826",5.66666666666667,6.06666666666667
"310","chr12:36930749-36931726",2.13333333333333,2.06666666666667
"311","chr12:36958864-36970828",1.26666666666667,1.46666666666667
"312","chr12:39627016-39635912",2.06666666666667,3.2
"313","chr12:40307165-40332371",1.53333333333333,2.06666666666667
"314","chr12:40329454-40332371",7.53333333333333,16.4666666666667
"315","chr12:43501060-43510832",2.2,4.2
"316","chr12:43501060-43576734",10.8,13.8666666666667
"317","chr12:43576497-43576734",4.66666666666667,5.66666666666667
"318","chr12:47286246-47286938",3,3.46666666666667
"319","chr12:47286246-47292049",5.8,8.53333333333333
"320","chr12:51582921-51584301",10.5333333333333,13.8666666666667
"321","chr12:51582921-51592889",1.93333333333333,2.46666666666667
"322","chr12:5593776-5632155",1.2,2.8
"323","chr12:5603316-5604016",4.4,6.6
"324","chr12:5612049-5619907",1.6,2.46666666666667
"325","chr12:5646166-5654694",2.33333333333333,2.73333333333333
"326","chr12:5733574-5773035",0.866666666666667,0.4
"327","chr12:628708-632694",5.33333333333333,6
"328","chr12:628708-636629",5.66666666666667,7.4
"329","chr12:9061581-9062262",7.73333333333333,21.5333333333333
"330","chr12:9229552-9240810",2.93333333333333,3.93333333333333
"331","chr12:9229552-9313769",1.8,3
"332","chr12:9256476-9313769",17.0666666666667,22.3333333333333
"333","chr12:9273125-9313769",24.1333333333333,27.9333333333333
"334","chr12:9297691-9313769",23.3333333333333,35.2666666666667
"335","chr12:9309987-9313769",16.6666666666667,21.5333333333333
"336","chr13:100347405-100353039",4.53333333333333,5.53333333333333
"337","chr13:100885656-100893577",4.33333333333333,7.06666666666667
"338","chr13:100885656-100893629",2,3.46666666666667
"339","chr13:101498614-101503027",0.933333333333333,0.4
"340","chr13:101729059-101732557",2.2,7.06666666666667
"341","chr13:105693583-105701842",2.26666666666667,2.13333333333333
"342","chr13:105699059-105701842",4.6,7
"343","chr13:109457218-109471561",3.33333333333333,4.13333333333333
"344","chr13:109457218-109588736",2.4,3.13333333333333
"345","chr13:110049191-110052621",2.06666666666667,2.53333333333333
"346","chr13:113832448-113847832",3.93333333333333,4.2
"347","chr13:25672724-25691066",1.26666666666667,1.4
"348","chr13:26277463-26280241",3.4,5.33333333333333
"349","chr13:34399886-34400364",2.13333333333333,2.6
"350","chr13:34515329-34528874",3.53333333333333,5.33333333333333
"351","chr13:35597462-35608096",4,5.26666666666667
"352","chr13:35658619-35669017",2.8,3.06666666666667
"353","chr13:41898165-41907307",3.46666666666667,5.26666666666667
"354","chr13:44907813-44937796",3.13333333333333,5.06666666666667
"355","chr13:50211625-50220923",2,2.4
"356","chr13:51600243-51605683",1.2,2.33333333333333
"357","chr13:52430571-52435974",0.866666666666667,0.466666666666667
"358","chr13:52565958-52566266",1.6,1.93333333333333
"359","chr13:56114438-56129496",3.53333333333333,11.1333333333333
"360","chr13:56114438-56183125",1.46666666666667,1.86666666666667
"361","chr13:57044027-57047903",4.26666666666667,6
"362","chr13:68752167-68763048",1.13333333333333,1
"363","chr13:69077866-69083366",4.13333333333333,7.13333333333333
"364","chr13:73239822-73265813",1.93333333333333,3.06666666666667
"365","chr13:73615097-73622224",19.2,26.6
"366","chr13:76979427-77004245",7.26666666666667,14.1333333333333
"367","chr13:83601157-83607039",2.53333333333333,2.93333333333333
"368","chr13:83643437-83660292",1.66666666666667,1.93333333333333
"369","chr13:83862000-83863692",2,2
"370","chr13:85397122-85399509",1.73333333333333,1.86666666666667
"371","chr13:86432220-86451001",1.6,1.33333333333333
"372","chr13:89163767-89176307",2.2,2
"373","chr13:89211389-89229970",2.46666666666667,3.33333333333333
"374","chr13:95120752-95128782",2.33333333333333,2.86666666666667
"375","chr13:95193009-95196402",6.8,9.73333333333333
"376","chr13:95230647-95348984",1.8,1.93333333333333
"377","chr13:95914250-95932651",2.6,3.46666666666667
"378","chr13:96986684-97023051",1.33333333333333,1.33333333333333
"379","chr13:97022518-97023051",2.66666666666667,3.86666666666667
"380","chr13:98386342-98403224",10.3333333333333,20
"381","chr14:106153575-106161579",1.73333333333333,4
"382","chr14:106153575-106167943",2.13333333333333,2.86666666666667
"383","chr14:106492370-106500203",4.73333333333333,8.4
"384","chr14:106916021-106930939",2.73333333333333,3.46666666666667
"385","chr14:108013275-108020828",7.13333333333333,15.1333333333333
"386","chr14:108446849-108456923",9.4,36.4666666666667
"387","chr14:113906516-113922713",2.26666666666667,2.46666666666667
"388","chr14:114139416-114142680",1.13333333333333,1.13333333333333
"389","chr14:114649026-114649217",3.06666666666667,4
"390","chr14:15086543-15091475",10.3333333333333,22.9333333333333
"391","chr14:23630512-23654497",1.13333333333333,1.33333333333333
"392","chr14:2977679-3011669",1.93333333333333,4.06666666666667
"393","chr14:37228632-37254001",8.66666666666667,10.3333333333333
"394","chr14:37228632-37262083",5.46666666666667,6.33333333333333
"395","chr14:37238505-37254001",5.46666666666667,6.8
"396","chr14:37238505-37262083",8.06666666666667,10.7333333333333
"397","chr14:38500179-38505001",1.46666666666667,1.46666666666667
"398","chr14:4154610-4182331",3.46666666666667,4.6
"399","chr14:4178531-4182331",3,3.33333333333333
"400","chr14:43420836-43461320",1.13333333333333,1.13333333333333
"401","chr14:43420839-43430679",3.93333333333333,6.13333333333333
"402","chr14:43420839-43461320",3.86666666666667,6.33333333333333
"403","chr14:43511710-43517916",2.6,4.46666666666667
"404","chr14:44440261-44456717",6.66666666666667,9.26666666666667
"405","chr14:45668936-45683858",4.6,4.86666666666667
"406","chr14:45668936-45691895",5.6,6.26666666666667
"407","chr14:5990330-6026568",1.53333333333333,1.26666666666667
"408","chr14:60538626-60539431",2.06666666666667,1.73333333333333
"409","chr14:6608144-6622491",1.13333333333333,1.6
"410","chr14:6612028-6622491",4.53333333333333,5.93333333333333
"411","chr14:69800154-69819258",6.66666666666667,11.5333333333333
"412","chr14:71861197-71877488",3.26666666666667,7.06666666666667
"413","chr14:71861197-71884876",4.73333333333333,6.73333333333333
"414","chr14:7186515-7190518",9.66666666666667,38.1333333333333
"415","chr14:76999946-77005684",2.13333333333333,2.86666666666667
"416","chr14:79953865-79974054",1.46666666666667,1.46666666666667
"417","chr14:79973875-79987917",2.06666666666667,2.33333333333333
"418","chr14:82168512-82171569",18.1333333333333,23.2
"419","chr14:83236400-83236920",2.46666666666667,3.66666666666667
"420","chr14:83245280-83253764",1.06666666666667,1.06666666666667
"421","chr14:85057352-85061960",2.66666666666667,6.6
"422","chr14:86326421-86326743",1.86666666666667,2
"423","chr14:88724076-88725530",4.4,5.93333333333333
"424","chr14:88724076-88775039",1.53333333333333,1.53333333333333
"425","chr14:9421418-9440942",2,2.53333333333333
"426","chr15:108315938-108318732",5.73333333333333,8.26666666666667
"427","chr15:109125713-109141568",6.26666666666667,16.6666666666667
"428","chr15:110234718-110248309",3.06666666666667,3.26666666666667
"429","chr15:19972055-19973319",1.13333333333333,1.26666666666667
"430","chr15:23605382-23606634",2.8,3.13333333333333
"431","chr15:23792824-23793336",1.53333333333333,1.66666666666667
"432","chr15:23792824-23793342",11.8,58
"433","chr15:23792824-23801848",1.26666666666667,1.53333333333333
"434","chr15:23840157-23853169",2.93333333333333,3.26666666666667
"435","chr15:24302102-24308087",1.4,1.86666666666667
"436","chr15:2849126-2867333",9.53333333333333,11.4666666666667
"437","chr15:2965953-2966833",1.66666666666667,2
"438","chr15:34428289-34428656",2.26666666666667,2.93333333333333
"439","chr15:36934315-36940208",2.13333333333333,2.4
"440","chr15:37820442-37825213",1.46666666666667,0.733333333333333
"441","chr15:41008529-41011344",4.33333333333333,5.26666666666667
"442","chr15:4124785-4129118",1.13333333333333,0.8
"443","chr15:48268665-48284550",3.53333333333333,3.93333333333333
"444","chr15:51822314-51823271",2.33333333333333,3.4
"445","chr15:51915280-51944899",1.73333333333333,2.13333333333333
"446","chr15:51925689-51944899",1.86666666666667,1.8
"447","chr15:51936366-51944899",8.66666666666667,10.4
"448","chr15:51936366-51954838",2.06666666666667,2.33333333333333
"449","chr15:55151603-55154467",2.73333333333333,3.2
"450","chr15:6349802-6464312",5.53333333333333,7.06666666666667
"451","chr15:6464170-6464312",1.4,1.4
"452","chr15:70790038-70803614",4.13333333333333,5.4
"453","chr15:70790038-70832121",1.73333333333333,1.8
"454","chr15:837322-852690",2.4,3.33333333333333
"455","chr15:88651499-88659273",4.46666666666667,6.26666666666667
"456","chr16:20606480-20606895",1.73333333333333,1.4
"457","chr16:2115374-2126628",8.26666666666667,12.5333333333333
"458","chr16:2115374-2128403",2.8,3.2
"459","chr16:2117271-2126628",3.2,4
"460","chr16:2117271-2128403",2.4,3.33333333333333
"461","chr16:21223068-21238306",2.86666666666667,3.6
"462","chr16:2138232-2171786",2.53333333333333,5.13333333333333
"463","chr16:22979368-22980295",1.46666666666667,1.2
"464","chr16:23448552-23492639",0.666666666666667,0.666666666666667
"465","chr16:23555919-23573530",0.866666666666667,1
"466","chr16:23555919-23600154",10.9333333333333,24.6
"467","chr16:26628565-26633439",4.86666666666667,6
"468","chr16:26755422-26767549",1.33333333333333,1.4
"469","chr16:3060713-3064512",18.2,26.1333333333333
"470","chr16:3060713-3072642",13.3333333333333,17
"471","chr16:31918079-31926351",1.66666666666667,1.66666666666667
"472","chr16:32120310-32121085",1.2,1.26666666666667
"473","chr16:32347403-32355385",2.86666666666667,3.6
"474","chr16:40469880-40483041",1.73333333333333,1.66666666666667
"475","chr16:49648477-49663240",1.8,3.8
"476","chr16:49676737-49693580",1.4,1.13333333333333
"477","chr16:62023411-62056753",11.7333333333333,20.4
"478","chr16:71013767-71016529",4.46666666666667,6.33333333333333
"479","chr16:7126591-7138308",1.4,1.8
"480","chr16:74219791-74228826",5.13333333333333,8.4
"481","chr16:7438795-7463395",5.46666666666667,9.06666666666667
"482","chr16:7577726-7586144",5.6,7.2
"483","chr16:80780733-80793376",5.93333333333333,4.06666666666667
"484","chr17:12322146-12352876",3.33333333333333,8.26666666666667
"485","chr17:15857684-15858717",1.53333333333333,2.13333333333333
"486","chr17:16124900-16129065",9.66666666666667,17.4
"487","chr17:18304439-18311110",1.13333333333333,1.26666666666667
"488","chr17:19160994-19225009",1.86666666666667,1.4
"489","chr17:19160994-19321551",3.26666666666667,3.8
"490","chr17:24032670-24045965",8.6,10
"491","chr17:24052253-24058139",1.26666666666667,1.93333333333333
"492","chr17:27592203-27602936",10.2,13.2666666666667
"493","chr17:29730437-29731094",37.0666666666667,48.7333333333333
