"","chr","start","end","value"
"157","chr10",77765225,77772738,0
"158","chr13",69016108,69031223,0
"159","chr13",81156728,81162420,0
"160","chr10",66595570,66597359,0
"161","chr18",81418662,81428974,0
"162","chr9",38321692,38326937,0
"163","chr1",166208849,166259335,0
"164","chr4",87186852,87193410,0
"165","chr14",69800154,69819258,0
"166","chr14",4154610,4182331,0
"167","chr2",127855809,127869951,0
"168","chr1",253120469,253134791,0
"169","chr8",130006477,130031678,0
"170","chr2",188301023,188309036,0
"171","chr1",46877133,46894154,0
"172","chr3",80718406,80732927,0
"173","chr3",60744743,60756038,0
"174","chr8",116609560,116615939,0
"175","chr5",144904225,144907761,0
"176","chr12",24513410,24524704,0
"177","chr9",53492939,53508890,0
"178","chr11",34612627,34614139,0
"179","chr11",34612627,34631134,0
"180","chr7",123685068,123715127,0
"181","chr3",61781151,61813898,0
"182","chr4",176830200,176879489,0
"183","chr5",29851601,29865341,0
"184","chr1",140044382,140142798,0
"185","chr2",140588854,140597578,0
"186","chr3",50948203,50963230,0
"187","chr10",13767446,13810899,0
"188","chr9",11217254,11219449,0
"189","chr9",73752937,73799430,0
"190","chr13",68736732,68756721,0
"191","chr19",25861153,25886887,0
"192","chr11",79309778,79361614,0
"193","chr6",125523808,125553497,0
"194","chr13",69077866,69083366,0
"195","chr2",197722898,197836197,0
"196","chr7",123600187,123652318,0
"197","chr8",87268950,87273285,0
"198","chr4",64894605,64899587,0
"199","chr9",50892486,50906966,0
"200","chr4",7695555,7707693,0
"201","chrX",128186178,128198293,0
"202","chr4",82682367,82692626,0
"203","chr2",231383147,231409493,0
"204","chrX",99728011,99852337,0
"205","chr20",21662942,21673084,0
"206","chr14",22107412,22113789,0
"207","chr1",218878878,218892208,0
"208","chr19",32512909,32528958,0
"209","chr6",115474914,115513406,0
"210","chr5",12171585,12172003,0
"211","chr2",238009644,238038227,0
"212","chr16",3060713,3072642,0
"213","chr18",48505040,48521166,0
"214","chr5",12156802,12172003,0
"215","chr15",6285057,6349912,0
"216","chr19",39164242,39195019,0
"217","chr5",144367260,144380803,0
"218","chr6",132383344,132391018,0
"219","chr17",79573257,79612346,0
"220","chr4",127663314,127673795,0
"221","chr15",108315938,108318732,0
"222","chr5",148050939,148060187,0
"223","chr6",22362488,22407626,0
"224","chr5",136420692,136510629,0
"225","chr7",129696842,129708614,0
"226","chr1",12128638,12134025,0
"227","chr10",48460656,48470732,0
"228","chr2",34491467,34517560,0
"229","chr9",44735149,44761047,0
"230","chr1",220039308,220049075,0
"231","chr9",119309035,119311107,0
"232","chr15",1734706,1753492,0
"233","chr10",13931236,13933066,0
"234","chr8",129617811,129627374,0
"235","chr1",13262070,13268495,0
"236","chr1",222763689,222775140,0
"237","chr18",44477275,44489940,0
"238","chr6",10920914,10923681,0
"239","chr10",55349536,55362785,0
"240","chr9",112317485,112342454,0
"241","chr2",113739689,113747247,0
"242","chr12",5603316,5604016,0
"243","chr3",94720462,94724521,0
"244","chr1",114304821,114311513,0
"245","chr9",112317485,112377503,0
"246","chr8",50224349,50224644,0
"247","chr12",51494918,51495425,0
"248","chr2",33258536,33287948,0
"249","chr5",72119820,72124022,0
"250","chr17",9875749,9929565,0
"251","chr13",76979427,77004245,0
"252","chr7",120608346,120610489,0
"253","chr1",204959173,204988430,0
"254","chr3",21782079,21792112,0
"255","chr15",23605382,23606634,0
"256","chr2",140366057,140387503,0
"257","chr1",206956299,206978733,0
"258","chr5",136420698,136471341,0
"259","chr3",117374371,117382881,0
"260","chr7",30382502,30388657,0
"261","chr13",97559165,97566714,0
"262","chr6",136059672,136084622,0
"263","chr11",10020678,10022991,0
"264","chr10",106673704,106699402,0
"265","chr10",110157631,110164041,0
"266","chr7",51453247,51479896,0
"267","chr5",156454276,156463365,0
"268","chr14",37552177,37583161,0
"269","chr8",116609560,116622275,0
"270","chrX",156703082,156705104,0
"271","chr7",74333372,74358584,0
"272","chr6",72418120,72430205,0
"273","chr16",2117271,2126628,0
"274","chr17",58006111,58031197,0
"275","chr17",694609,728329,0
"276","chr2",248464229,248613351,0
"277","chr2",248779402,248811031,0
"278","chr1",201442093,201451005,0
"279","chr3",33465220,33503687,0
"280","chr17",29730437,29757605,0
"281","chrX",46725057,46754070,0
"282","chr17",75596939,75616081,0
"283","chr5",159085217,159086263,0
"284","chr5",122659399,122678330,0
"285","chr2",257937494,257945564,0
"286","chr13",93158565,93184258,0
"287","chr15",51936366,51954838,0
"288","chr8",126342346,126390804,0
"289","chr9",112005677,112008516,0
"290","chr18",59067798,59076998,0
"291","chr10",92474821,92476192,0
"292","chr15",70769052,70832121,0
"293","chr2",22950023,22964734,0
"294","chr14",83236400,83236920,0
"295","chr19",56186746,56189833,0
"296","chr17",5524117,5537540,0
"297","chr3",2762162,2764477,0
"298","chr4",129533391,129538089,0
"299","chr9",16959148,16975339,0
"300","chr12",24505864,24511621,0
"301","chr14",71861197,71877488,0
"302","chr4",152939743,152941737,0
"303","chr2",11780889,11790870,0
"304","chr2",33950934,33955969,0
"305","chr18",73479863,73498648,0
"306","chr6",4259110,4315062,0
"307","chr10",67579952,67587851,0
"308","chr18",48853173,48853595,0
"309","chr17",79345740,79373256,0
"310","chr19",42856166,42920390,0
"311","chr4",27509136,27537918,0
"312","chr2",188269009,188309036,0
"313","chr18",307052,312848,0
"314","chr2",224356779,224363213,0
"315","chr2",27713879,27755789,0
"316","chr8",50206189,50213003,0
"317","chr13",56114438,56129496,0
"318","chr5",167486001,167581074,0
"319","chr10",48188215,48200848,0
"320","chr6",80149001,80150524,0
"321","chr8",70524346,70532815,0
"322","chr1",234383455,234538951,0
"323","chr3",123825681,123833222,0
"324","chr12",9297691,9313769,0
"325","chr1",137247124,137280380,0
"326","chr7",29284390,29288495,0
"327","chr11",69785001,69837765,0
"328","chr2",38074255,38110573,0
"329","chr6",125524870,125594377,0
"330","chr2",127855809,127866380,0
"331","chr1",90116534,90120765,0
"332","chr1",222619896,222621077,0
"333","chrX",51713405,51794841,0
"334","chr10",89036545,89074755,0
"335","chr8",64635064,64644354,0
"336","chr6",124386601,124400951,0
"337","chr15",38217599,38244652,0
"338","chr4",66172555,66196279,0
"339","chr10",94307816,94320863,0
"340","chr7",28987514,28990116,0
"341","chr10",30980709,30993573,0
"342","chr8",117106575,117109692,0
"343","chr14",5607718,5786184,0
"344","chr8",70339051,70367391,0
"345","chr4",626662,642336,0
"346","chr1",20961258,20962540,0
"347","chr1",162684057,162691242,0
"348","chr6",904491,907083,0
"349","chr1",88145614,88147210,0
"350","chr1",235750193,235761819,0
"351","chr14",15086543,15091475,0
"352","chr2",113739689,113745181,0
"353","chr3",15042229,15042609,0
"354","chr19",32214551,32215127,0
"355","chr1",16859047,16875754,0
"356","chr2",13599773,13608846,0
"357","chr10",626473,633049,0
"358","chr11",84632585,84638229,0
"359","chr9",93374752,93374958,0
"360","chr1",89869828,89871257,0
"361","chr11",69064518,69068514,0
"362","chr14",10786399,10794860,0
"363","chr8",47303909,47306590,0
"364","chr12",9273125,9313769,0
"365","chr1",22735614,22738713,0
"366","chrX",128202172,128205259,0
"367","chr8",64635064,64648503,0
"368","chr11",34060062,34073206,0
"369","chr14",115198980,115237537,0
"370","chr10",29318809,29333371,0
"371","chr6",1242429,1259749,0
"372","chr2",257626382,257634977,0
"373","chr6",108797786,108802113,0
"374","chr10",51724607,51739115,0
"375","chr9",46123188,46125984,0
"376","chr8",104504801,104514522,0
"377","chr2",20488617,20555751,0
"378","chr10",67695779,67711884,0
"379","chr10",110680099,110690679,0
"380","chr10",63908528,63915032,0
"381","chr9",94463647,94481167,0
"382","chr19",22373973,22382073,0
"383","chr2",56061126,56069928,0
"384","chr12",47286246,47292049,0
"385","chr1",278580846,278661960,0
"386","chr8",23508992,23534941,0
"387","chrX",4876505,4898806,0
"388","chr10",82038227,82039192,0
"389","chr10",56008810,56009454,0
"390","chr4",180711145,180722357,0
"391","chr19",19872833,19874612,0
"392","chr4",145061557,145063825,0
"393","chr2",117545216,117666646,0
"394","chr9",30099113,30122634,0
"395","chr16",23555919,23600154,0
"396","chr3",140598632,140616459,0
"397","chr1",221347566,221349792,0
"398","chr1",157470071,157490006,0
"399","chr2",43012575,43019867,0
"400","chr6",104798968,104846483,0
"401","chr5",75999930,76011558,0
"402","chrX",13905156,13917538,0
"403","chr6",103401041,103413906,0
"404","chr1",253120469,253148277,0
"405","chr20",19767793,19780300,0
"406","chr2",238742934,238746181,0
"407","chr3",81134588,81143240,0
"408","chr17",63762119,63764370,0
"409","chr4",8162130,8166216,0
"410","chr3",140598632,140622850,0
"411","chr5",73937165,73951450,0
"412","chr5",90880568,90892934,0
"413","chr3",8587701,8589420,0
"414","chr1",278580846,278620822,0
"415","chr18",75429814,75430443,0
"416","chr11",24479964,24512332,0
"417","chr9",96804834,96812078,0
"418","chr8",39392586,39551697,0
"419","chr19",34270069,34305849,0
"420","chr11",79529343,79611741,0
"421","chr3",54547246,54566332,0
"422","chrX",99905940,99926471,0
"423","chr12",51960260,51961629,0
"424","chr1",166378662,166385907,0
"425","chr13",95120752,95128782,0
"426","chrY",1142577,1153312,0
"427","chr17",79740146,79789485,0
"428","chr3",81127393,81159096,0
"429","chr14",43420839,43430679,0
"430","chr4",8120652,8149019,0
"431","chr9",81232085,81275269,0
"432","chr2",171170990,171172517,0
"433","chr11",89155750,89180448,0
"434","chr4",115820712,115833021,0
"435","chr11",61121301,61122547,0
"436","chr6",125550201,125569718,0
"437","chr3",123829471,123833222,0
"438","chr6",86842054,86849086,0
"439","chr1",259421033,259450845,0
"440","chr13",101502509,101503027,0
"441","chr10",35876013,35876397,0
"442","chr4",34569949,34602713,0
"443","chr5",105182877,105187360,0
"444","chr12",15075273,15098764,0
"445","chr2",231056605,231078948,0
"446","chr4",96739878,96767151,0
"447","chr10",106712126,106721811,0
"448","chr13",86424477,86451001,0
"449","chr10",3191467,3204962,0
"450","chr8",56585336,56597269,0
"451","chr5",171277663,171281241,0
"452","chr4",58367537,58373168,0
"453","chr18",17300168,17311559,0
"454","chr4",125762257,125789911,0
"455","chr11",89293785,89332868,0
"456","chr5",86427115,86450640,0
"457","chr4",96732982,96810129,0
"458","chr1",140131618,140158228,0
"459","chr8",118860285,118873176,0
"460","chr13",105699059,105701842,0
"461","chr1",274688579,274701534,0
"462","chr8",127971477,127991861,0
"463","chrX",123224698,123234187,0
"464","chr2",157066595,157082251,0
"465","chr8",129123864,129133074,0
"466","chr20",47860620,47896656,0
"467","chr8",60441497,60443706,0
"468","chr18",14633913,14643454,0
"469","chr9",93799182,93955335,0
"470","chr5",150850432,150865550,0
"471","chr3",3512475,3517163,0
"472","chr11",83939845,83940879,0
"473","chr14",38500179,38505001,0
"474","chr1",220039308,220040146,0
"475","chr6",125538240,125590030,0
"476","chr6",43300893,43325257,0
"477","chr8",78229134,78233432,0
"478","chr5",167486001,167547741,0
"479","chr8",73720946,73737419,0
"480","chr2",174336857,174342089,0
"481","chr2",206956638,206976810,0
"482","chr13",83643437,83660292,0
"483","chr5",160138672,160139442,0
"484","chr2",185599195,185617434,0
"485","chr5",36043415,36046665,0
"486","chr1",45897430,45923422,0
"487","chr10",86175962,86195240,0
"488","chr5",139379737,139386321,0
"489","chr11",60383243,60388137,0
"490","chr18",77477060,77520779,0
"491","chr20",14319170,14348042,0
"492","chr5",128678699,128681202,0
"493","chr4",96732982,96767151,0
"494","chr18",29633808,29634585,0
"495","chr13",56096834,56129496,0
"496","chr14",37228632,37262083,0
"497","chr10",61217899,61236946,0
"498","chr6",104844523,104864968,0
"499","chr5",159113203,159119213,0
"500","chr1",6804365,6816920,0
"501","chr1",257191149,257192683,0
"502","chr8",78908446,78910847,0
"503","chr6",21301779,21308087,0
"504","chr19",17493068,17494680,0
"505","chr4",96739878,96787475,0
"506","chr8",94283953,94292111,0
"507","chr10",71515700,71519615,0
"508","chr1",20945434,20962540,0
"509","chr2",123163417,123170775,0
"510","chr10",110495072,110508344,0
"511","chr5",113794314,113803150,0
"512","chr4",49207203,49287862,0
"513","chr14",79973875,79987917,0
"514","chr8",64139289,64145423,0
"515","chr1",104785950,104795565,0
"516","chr19",33010738,33073342,0
"517","chr8",79330088,79347376,0
"518","chr4",62265575,62272586,0
"519","chr18",24381676,24395203,0
"520","chr7",59566764,59587384,0
"521","chr7",134656908,134667817,0
"522","chr18",14654702,14663398,0
"523","chr3",21878521,21904269,0
"524","chr8",45691134,45743143,0
"525","chr15",55151603,55178994,0
"526","chr1",193104517,193114307,0
"527","chr9",112317485,112353641,0
"528","chr7",18427969,18430356,0
"529","chr17",24052253,24058139,0
"530","chr1",174609600,174613577,0
"531","chr6",49198513,49249731,0
"532","chr3",1988750,1998592,0
"533","chr2",237830424,237851960,0
"534","chr1",134799596,134811320,0
"535","chr11",31723564,31733245,0
"536","chr4",49207203,49220556,0
"537","chrX",984901,1000481,0
"538","chr17",84900262,84922765,0
"539","chr5",50318351,50319000,0
"540","chr2",172312783,172322184,0
"541","chr10",91140959,91159440,0
"542","chr5",60591600,60597799,0
"543","chr15",36934315,36940208,0
"544","chr9",73752937,73773659,0
"545","chr15",59249769,59250976,0
"546","chr18",17404077,17502228,0
"547","chr14",7186515,7190518,0
"548","chr20",13906484,13921285,0
"549","chr10",776697,792256,0
"550","chr11",86824053,86834088,0
"551","chr9",50929639,50942793,0
"552","chr9",114989920,114998842,0
"553","chr14",5870915,5943886,0
"554","chr3",51187491,51198927,0
"555","chr11",89316354,89332868,0
"556","chr18",2005294,2013322,0
"557","chr11",74759325,74786639,0
"558","chr1",204960841,204961691,0
"559","chr15",48165423,48172696,0
"560","chr5",119207376,119225330,0
"561","chr7",95160663,95185992,0
"562","chr4",96739878,96745521,0
"563","chr1",185233419,185234547,0
"564","chr4",151118221,151124504,0
"565","chr12",8189807,8220963,0
"566","chr5",90817794,90827570,0
"567","chr1",278698312,278749829,0
"568","chr4",10687758,10694249,0
"569","chr12",39627016,39635912,0
"570","chr4",168499186,168517342,0
"571","chr9",27486557,27511176,0
"572","chr1",251246098,251253724,0
"573","chrX",114016360,114105957,0
"574","chr1",154439745,154447475,0
"575","chr17",79609613,79612177,0
"576","chr5",139438595,139440842,0
"577","chr9",10742897,10743276,0
"578","chr17",5546407,5571375,0
"579","chr7",51410270,51416139,0
"580","chr8",124353233,124355370,0
"581","chr4",140870957,140876764,0
"582","chr14",86326421,86326743,0
"583","chr4",10775672,10777395,0
"584","chr9",66751637,66758584,0
"585","chr13",35658619,35669017,0
"586","chr6",18891572,18900610,0
"587","chr1",28253104,28286937,0
"588","chr6",105664810,105676672,0
"589","chr8",33312321,33317709,0
"590","chr2",187525295,187532740,0
"591","chr13",95193009,95196402,0
"592","chr3",13270114,13288615,0
"593","chr16",2138232,2171786,0
"594","chr9",88630024,88653711,0
"595","chr12",38399702,38439580,0
"596","chr5",76006448,76011558,0
"597","chr15",51822314,51823271,0
"598","chr6",125776335,125791354,0
"599","chr17",35907623,35909078,0
"600","chr19",42917629,42920390,0
"601","chr2",128642780,128668115,0
"602","chr6",54522274,54530157,0
"603","chr11",89108654,89110961,0
"604","chr9",121831708,121843361,0
"605","chr6",76591791,76626199,0
"606","chr1",259396273,259437470,0
"607","chr9",69854064,69860576,0
"608","chr2",49155620,49170023,0
"609","chr4",6164583,6169550,0
"610","chr17",5559657,5571375,0
"611","chr2",206549585,206570833,0
"612","chr6",29142111,29146505,0
"613","chr20",37614689,37664502,0
"614","chr16",7107281,7132418,0
"615","chr2",225570720,225591523,0
"616","chr15",3233141,3239097,0
"617","chr4",10225077,10240112,0
"618","chr14",45668936,45683858,0
"619","chr8",68539308,68542150,0
"620","chr5",24464482,24478439,0
"621","chr8",112777013,112778440,0
"622","chr4",49201155,49220556,0
"623","chr14",37238505,37254001,0
"624","chr17",84888802,84922765,0
"625","chr10",16724062,16727861,0
"626","chr13",76979427,77051919,0
"627","chr9",73773518,73799430,0
"628","chrX",119208336,119223573,0
"629","chr5",8794167,8810643,0
"630","chr7",95160663,95173717,0
"631","chr10",66806816,66822005,0
"632","chr9",61312543,61318404,0
"633","chr8",55398022,55402713,0
"634","chr4",181910549,181913546,0
"635","chr3",122130941,122141403,0
"636","chr7",62929510,62931338,0
"637","chr20",6230898,6241748,0
"638","chr20",7157060,7161647,0
"639","chr10",55419844,55436069,0
"640","chr9",71954951,71960153,0
"641","chr11",70810417,70820621,0
"642","chr1",214562895,214605872,0
"643","chr16",62536384,62544437,0
"644","chr1",204761727,204780713,0
"645","chr2",2769668,2779098,0
"646","chr1",143712491,143723739,0
"647","chr11",69045322,69047028,0
"648","chr2",140592437,140597578,0
"649","chr1",12452484,12454601,0
"650","chr8",72138878,72148728,0
"651","chr14",84748602,84766181,0
"652","chr10",58961407,58965487,0
"653","chr2",34244477,34247402,0
"654","chr10",776697,822670,0
"655","chr12",36958864,36970828,0
"656","chr9",96970457,96979167,0
"657","chr7",138739114,138820528,0
"658","chr13",83601157,83607039,0
"659","chr6",94473641,94476927,0
"660","chr9",93208928,93239075,0
"661","chr13",35597462,35669017,0
"662","chr12",24672112,24675150,0
"663","chr14",113838631,113857380,0
"664","chr1",204960841,204980121,0
"665","chr6",125568127,125569718,0
"666","chr6",104828874,104846483,0
"667","chr18",72593000,72611211,0
"668","chr4",66193731,66212096,0
"669","chr8",90470886,90483077,0
"670","chr1",238998947,239014340,0
"671","chr1",204958606,204961691,0
"672","chr20",47893649,47896656,0
"673","chr8",87503726,87511565,0
"674","chr15",110234718,110248309,0
"675","chr10",93451477,93465700,0
"676","chr8",64724416,64765644,0
"677","chr2",29105950,29114770,0
"678","chr8",87510423,87525668,0
"679","chr9",51469347,51524024,0
"680","chr10",48728451,48753281,0
"681","chr2",44554761,44564131,0
"682","chr8",122024123,122038442,0
"683","chr6",109800721,109850713,0
"684","chr4",29740458,29745262,0
"685","chr9",92859987,92880445,0
"686","chr5",166485517,166492515,0
"687","chr10",110101466,110101880,0
"688","chr12",10527308,10534434,0
"689","chr5",128959422,128973060,0
"690","chr9",53646697,53648288,0
"691","chr2",247429495,247446708,0
"692","chr5",100523899,100640984,0
"693","chr1",175714102,175714982,0
"694","chr8",56605227,56610608,0
"695","chr17",79740146,79777211,0
"696","chr13",44907813,44937796,0
"697","chr13",83595057,83616688,0
"698","chr4",82682367,82685493,0
"699","chr9",51509173,51524024,0
"700","chr8",64610881,64623043,0
"701","chr4",182569250,182594233,0
"702","chr2",31816052,31816763,0
"703","chr9",30996391,31009155,0
"704","chr7",2558105,2558739,0
"705","chr10",85169572,85172858,0
"706","chr3",123077758,123078115,0
"707","chr18",17404077,17496916,0
"708","chr9",94463647,94474809,0
"709","chr8",100006687,100009017,0
"710","chr20",14319170,14375435,0
"711","chr10",6991635,6992636,0
"712","chr20",43092420,43093954,0
"713","chr13",73615097,73622224,0
"714","chr1",198967641,198972343,0
"715","chr1",265702707,265717792,0
"716","chr1",220042074,220049075,0
"717","chr5",24473219,24478439,0
"718","chr14",83245280,83262412,0
"719","chr1",204959155,204961691,0
"720","chr17",33632046,33659382,0
"721","chr5",119097703,119129476,0
"722","chr8",72231561,72261300,0
"723","chr3",21859562,21904269,0
"724","chr15",6349802,6464312,0
"725","chr9",50892578,50906966,0
"726","chr1",15488392,15494771,0
"727","chr12",9229552,9240810,0
"728","chr6",124596541,124629605,0
"729","chr8",85278854,85285823,0
"730","chr6",7623900,7698590,0
"731","chr9",82580816,82598718,0
"732","chr5",73937165,73955766,0
"733","chr6",129621583,129660096,0
"734","chr7",64959567,64961215,0
"735","chr14",60581951,60586776,0
"736","chr8",85436186,85444178,0
"737","chr4",66193731,66219277,0
"738","chr5",128714471,128733959,0
"739","chr19",22143683,22179584,0
"740","chr6",109850518,109875835,0
"741","chr1",25767968,25787662,0
"742","chrX",119115334,119117197,0
"743","chr14",106492370,106500203,0
"744","chr16",7577726,7586144,0
"745","chr13",89163767,89176307,0
"746","chr8",26290097,26294259,0
"747","chr2",22790074,22792220,0
"748","chr18",31461554,31463598,0
"749","chr11",64795077,64815165,0
"750","chr10",61207781,61217982,0
"751","chr6",125568127,125594377,0
"752","chr17",34787652,34799549,0
"753","chr19",37629883,37633959,0
"754","chr1",142160925,142161359,0
"755","chr5",117024123,117030956,0
"756","chr6",2956091,2961394,0
"757","chr8",64205386,64214997,0
"758","chr16",71828773,71874158,0
"759","chr17",5511386,5548199,0
"760","chr5",122655270,122671094,0
"761","chr2",189723524,189729005,0
"762","chr10",38712831,38720071,0
"763","chr11",89328437,89332868,0
"764","chr1",116643750,116660509,0
"765","chr17",12322146,12353268,0
"766","chr7",123600187,123634890,0
"767","chr13",35597462,35668970,0
"768","chr16",71849834,71853546,0
"769","chrX",52581092,52726634,0
"770","chr12",40329454,40332371,0
"771","chr3",166743545,166746478,0
"772","chr9",112317485,112318444,0
"773","chr19",30869716,30870010,0
"774","chr4",148256642,148258399,0
"775","chr4",152355108,152355930,0
"776","chr8",85436186,85452774,0
"777","chr1",204975105,204980121,0
"778","chr3",71143189,71149475,0
"779","chr12",38068945,38075574,0
"780","chr5",58870933,58873011,0
"781","chr15",57348408,57351717,0
"782","chr1",265605456,265653628,0
"783","chr8",72810898,72828397,0
"784","chr16",49648477,49663240,0
"785","chr2",157066595,157070680,0
"786","chr10",71303915,71311129,0
"787","chr1",278580846,278594581,0
"788","chrX",123718252,123720910,0
"789","chr7",97632031,97695742,0
"790","chr5",136420692,136471341,0
"791","chr20",45189472,45193661,0
"792","chr19",34298523,34346224,0
"793","chr1",247944245,247960553,0
"794","chr7",82362311,82368737,0
"795","chr8",55345176,55402713,0
"796","chr1",137247124,137257406,0
"797","chr8",23878265,23884848,0
"798","chr6",96487054,96541680,0
"799","chr2",20488617,20531444,0
"800","chr1",139943398,139956356,0
"801","chr19",25886356,25903940,0
"802","chr4",150781208,150803194,0
"803","chr11",84619089,84633565,0
"804","chr19",38861941,38868361,0
"805","chr10",15358869,15376292,0
"806","chr8",64712695,64734479,0
"807","chr20",34646376,34656748,0
"808","chr4",176858542,176879489,0
"809","chrX",119208336,119213196,0
"810","chr12",24301970,24306006,0
"811","chr1",163203870,163216364,0
"812","chr5",77106304,77114667,0
"813","chr5",75990187,76011558,0
"814","chr19",22172781,22179584,0
"815","chr4",124694516,124767723,0
"816","chr9",11194239,11219449,0
"817","chr10",48182246,48200848,0
"818","chr1",116604549,116610544,0
"819","chr8",126382526,126390804,0
"820","chr8",131890854,131899165,0
"821","chr15",19972055,19973319,0
"822","chr2",49109238,49112006,0
"823","chr8",104493052,104514522,0
