"","chr","start","end","value"
"173","chr3",150384228,150387116,0
"174","chr3",157039863,157040380,0
"175","chr3",161474539,161487731,0
"176","chr3",175512077,175535023,0
"178","chr3",54509941,54519757,0
"179","chr3",59653911,59680308,0
"181","chr3",63717453,63756786,0
"182","chr3",8887351,8892631,0
"184","chr4",124694516,124767723,0
"185","chr4",125762257,125789911,0
"187","chr4",144584805,144605764,0
"188","chr4",145061557,145063825,0
"189","chr4",161652798,161658514,0
"193","chr4",27509136,27563899,0
"196","chr4",50180977,50200342,0
"198","chr4",6164583,6169550,0
"199","chr4",66322916,66331714,0
"201","chr4",7211891,7222177,0
"202","chr4",96732982,96745521,0
"203","chr4",96732982,96767151,0
"205","chr5",122655270,122678330,0
"206","chr5",122659399,122678330,0
"207","chr5",127160496,127165240,0
"210","chr5",150850432,150865550,0
"211","chr5",158071477,158074209,0
"213","chr5",168944838,168947498,0
"215","chr5",2257913,2314821,0
"216","chr5",64346707,64358597,0
"217","chr5",8808346,8810643,0
"218","chr5",92962208,92983896,0
"219","chr6",104798968,104846483,0
"221","chr6",125714812,125719457,0
"222","chr6",129621583,129660096,0
"225","chr6",1613963,1614878,0
"226","chr6",19003638,19012898,0
"227","chr6",19003638,19027905,0
"229","chr6",21539861,21540152,0
"231","chr6",4259110,4315062,0
"232","chr6",4298605,4315062,0
"236","chr6",73357940,73361828,0
"237","chr6",76620895,76626199,0
"238","chr6",9421744,9434931,0
"239","chr7",102723273,102724348,0
"240","chr7",119987740,119990759,0
"241","chr7",18416266,18417952,0
"242","chr7",2558105,2558739,0
"243","chr7",30382502,30388657,0
"244","chr7",51410270,51416139,0
"245","chr7",60397574,60408823,0
"248","chr8",102143262,102147002,0
"249","chr8",104199588,104202285,0
"250","chr8",104504801,104514522,0
"251","chr8",109243253,109263159,0
"252","chr8",119447348,119465058,0
"254","chr8",21481642,21490337,0
"255","chr8",26267895,26271172,0
"256","chr8",39790059,39807952,0
"258","chr8",46716191,46723643,0
"259","chr8",53142366,53143722,0
"260","chr8",60441497,60471827,0
"262","chr8",64724416,64763815,0
"263","chr8",70317585,70324895,0
"264","chr8",72823430,72828397,0
"265","chr8",78229134,78233432,0
"268","chr8",94725468,94730732,0
"270","chr9",11217254,11219449,0
"274","chr9",30996391,31009155,0
"275","chr9",43968846,43977575,0
"276","chr9",65019533,65040855,0
"278","chr9",81216557,81222354,0
"279","chr9",96769379,96775060,0
"280","chr9",96804834,96812078,0
"281","chr9",98239940,98247570,0
"282","chrX",105071497,105074006,0
"285","chrX",4856245,4898806,0
"286","chrX",51692026,51719653,0
"287","chrX",52581092,52617512,0
"288","chrX",68338536,68352920,0
"289","chrX",75174388,75174831,0
