"ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chr2:35086861-35104742",2.86329762143234,2.29172622542132,1.31491142575341,1.74287498042556,0.0813554552610308,0.536714662195995
"chr1:251455609-251463748",13.0277678090745,0.485347276309396,0.480046474125399,1.01104226875878,0.311996199622506,0.840036189312434
"chr5:161794861-161804292",1.48286153081971,-3.77225759286654,1.98536991733631,-1.90002757668839,0.0574295007930554,NA
"chr13:75177963-75192743",1.94189534817115,0.976722720819548,1.50008675393179,0.651110822930418,0.514974950531785,NA
"chr16:80780733-80793376",5.498159676603,-0.530415367613298,0.857098529374242,-0.618849933158267,0.536015223897129,0.895592677580568
"chr15:48231960-48241781",0.766511601342514,3.36380271074018,3.1999410582994,1.05120770959696,0.293163203065265,NA
"chr8:33252442-33279218",18.785800441687,1.04325929353683,0.419411132462277,2.4874382504157,0.0128666788011123,0.246299378541801
"chr17:63265406-63279012",4.11674672662981,-1.49961674965673,1.01257592630363,-1.48099190460811,0.138608730728999,0.665321907499196
"chr15:23840157-23871649",1.37590303534157,-1.41660256077388,2.26691446602246,-0.624903401520684,0.532034459712255,NA
"chr6:76576170-76608864",1.93556230165679,0.430130466311873,1.63941003628958,0.26236905764306,0.793036925724204,NA
"chr2:128599095-128636642",2.44181995502388,-1.73684366082092,1.38043405137502,-1.25818662549717,0.208324270720281,NA
"chr8:33572918-33597389",7.15197759967647,0.299350169502195,0.687329729431411,0.435526293544484,0.663180457938619,0.941011758401664
"chr5:129413066-129528945",2.39330724179668,1.0861518505538,1.32214530339662,0.821507173049326,0.411357439976545,NA
"chr1:281834156-281857037",9.4756969198577,0.0141784726666846,0.545947505266117,0.0259703955598688,0.979280951404258,0.995973899112097
"chr6:135790445-135797661",5.48371488553152,0.896106681029138,0.698912483322774,1.28214433482267,0.199792018981028,0.759435858360026
"chr18:72189808-72194387",0.273611905633473,-1.33983415838663,2.46260914698115,-0.544070974490245,0.586392633228064,NA
"chr8:76897417-76904745",4.41915834407783,0.377901631626378,0.852599336548845,0.443234724010049,0.657595965051351,0.940836528811241
"chr8:67019992-67021657",1.91026054983426,0.752168423205269,1.81027205050424,0.415500213349566,0.677775759006101,NA
"chrX:114972099-114978572",2.87527949063255,0.242486085937711,1.22598172757729,0.197789314867603,0.843209906524009,0.970767210209376
"chr5:160138672-160148528",20.0427146469204,-1.61356621321037,1.80950270844945,-0.891718042573706,0.372544080242107,0.859145499146318
"chr18:48443339-48537979",0.273611905633473,-1.33983415838663,2.46260914698115,-0.544070974490245,0.586392633228064,NA
"chr5:119128606-119129476",3.70423020042186,-0.0648282254673367,0.976843790102023,-0.066364987037043,0.947087245022329,0.990601772081002
"chr5:70552374-70557544",1.46849576343936,-1.11833428954362,2.13695072068216,-0.523331810471801,0.60074336788979,NA
"chr19:54803498-54815443",1.81023923302483,1.13643028450621,1.67775233767512,0.677352824363201,0.49818212252187,NA
"chr17:83567831-83589045",2.74088269155488,1.46740753172089,1.2141610833702,1.20857730643758,0.226825279273714,0.770913369450769
"chr13:95230647-95348984",2.25302872349797,1.70213920167703,1.35854510590947,1.25291327779474,0.210237269156883,NA
"chr1:220015523-220016193",6.58153521515623,1.24001027625897,0.662142143738145,1.8727251965242,0.0611063421354483,0.471138802452683
"chr16:74219791-74228826",10.3674053335747,0.203841296263504,1.0731550773886,0.189945796799032,0.849351605024695,0.970767210209376
"chr8:46728894-46730691",0.841117376434784,3.52064017380752,3.41270762737813,1.0316266607674,0.30224704590361,NA
"chr4:50180977-50200342",11.567049145156,-1.55235163572921,0.604204994184793,-2.56924661442708,0.0101919896831936,0.218907438090938
"chr1:260498142-260507970",2.3923572281734,-2.56528945093628,1.51968585638226,-1.68803930112449,0.0914036849104743,NA
"chr8:57791873-57797597",1.89503926791419,0.310263099447585,1.80863012056216,0.171545909758015,0.863794534650559,NA
"chr6:22362488-22376735",5.19696480760556,-0.215044226359512,0.819408353349888,-0.262438411178472,0.792983462291894,0.964570461818045
"chr5:136420698-136510629",0.591114151031655,2.99213835318376,3.289971828841,0.90947233254512,0.363100855789188,NA
"chr1:260487029-260507970",0.797199587463987,-2.87949817243965,2.95269046301904,-0.975211661535105,0.329455278746292,NA
"chr2:33252541-33258660",2.79966489247484,0.43890495572428,1.21263376395301,0.361943538742904,0.71739422332401,0.952426474702384
"chr5:129413066-129475869",0.797199587463987,-2.87949817243965,2.95269046301904,-0.975211661535105,0.329455278746292,NA
"chr1:244630341-244757847",2.54277678426027,-1.54091315292756,1.33156054170744,-1.15722350179562,0.247181058202101,0.790343128589629
"chr7:18416266-18417952",6.84676195837722,0.197257424591133,0.643555573407795,0.306511873631368,0.759214940767198,0.957078744742609
"chr18:48443339-48521166",36.6012272896835,-0.425897186903783,0.3049784975989,-1.39648267093214,0.162569195400385,0.698549932343746
"chr7:137216397-137281978",3.39531910870915,-0.393856020278522,1.12330871904058,-0.350621350660319,0.725872436705454,0.952426474702384
"chr17:90409044-90424571",0.547223811266946,-2.33335945952455,3.65549780699674,-0.638315103091684,0.523268582486565,NA
"chr12:5625442-5634452",1.35048652389365,2.36854969038568,2.0725508927515,1.14281859068909,0.253113918439029,NA
"chr1:165646261-165654319",14.9231788449432,0.724880056544674,0.477762908093111,1.5172380364099,0.129206596207256,0.640055451674378
"chr1:246648294-246657760",3.63493464899769,1.51169689165728,1.0575040220628,1.42949516987039,0.152861962220469,0.686176750839691
"chr4:99275917-99277560",2.37195027789168,0.839455034685412,1.41612679318613,0.592782396833781,0.553326789910747,NA
"chrX:75174388-75174831",5.28775515354965,1.93851765172178,0.832192286834344,2.32941074123132,0.0198373165829086,0.293761113653285
"chr6:21351085-21354603",0.881194664303598,1.55299328301598,3.12274572604746,0.497316598678575,0.618965808423652,NA
"chr18:81724770-81726644",3.21091924907222,1.33736414721559,1.03339234982226,1.29414945586311,0.195613801537152,0.750122346390401
"chr10:48418262-48419844",1.93363034335264,1.70696387987385,1.74742010755838,0.976848024404927,0.328644396530291,NA
"chr5:36040325-36054615",8.37960223996395,-0.681772135023685,0.596392319525132,-1.1431604879931,0.252971963948556,0.79849653926619
"chr18:301858-306376",2.32441400352115,0.745595126867789,1.44321909067677,0.516619501283176,0.605421799695079,NA
"chr12:8442273-8443772",3.44640337235878,-2.49051023243701,1.19214715538216,-2.08909631767618,0.0366990537718964,0.370181759786085
"chr7:140415223-140417547",4.33177699418048,2.21271397773747,0.975239943720718,2.2688918680828,0.0232749023696466,0.312909611507207
"chr6:12179226-12179776",9.04470083429665,0.0908473362914552,0.56954677027249,0.159508123008038,0.873268559018733,0.971778215716124
"chr4:96736381-96787475",9.51100868306889,-0.665828346017588,0.594166202099326,-1.12060959318296,0.262454079761211,0.799088029524403
"chr2:22264781-22267377",0.63409078124838,0.837924555454859,3.40362233344599,0.246186113900159,0.805538164329902,NA
"chr14:106488333-106500203",1.89351743187053,-4.12417756158733,1.76507961154688,-2.33653911959981,0.0194631612310401,NA
"chr6:103389817-103393554",0.827620349545698,-2.92938273632161,3.19904437750707,-0.915705564111117,0.359821345887055,NA
"chr15:2965953-2966833",1.50008942520453,-0.225466636946882,1.77198252153727,-0.127239763488908,0.898750634418292,NA
"chr9:84367943-84370769",1.1736143548709,2.09442289261553,2.45303784467073,0.853807819217182,0.393211481315204,NA
"chr15:2849126-2867333",14.2805924026675,-0.584322533080328,0.478287423255698,-1.22169746614462,0.221822054857461,0.768100249655684
"chr1:1841452-1846589",3.34347399883514,0.60234693628299,0.956591342006927,0.629680522739488,0.528903628358961,0.895592677580568
"chr8:84732711-84748991",0.806162477030293,3.43359352682877,3.14461435316509,1.09189653840155,0.274878579405106,NA
"chr5:122580014-122593611",1.24803218243843,2.2367997266501,2.35064382982724,0.951568969431873,0.341315624999509,NA
"chr6:3324175-3334117",3.6651086027841,0.541647757778203,1.09486070631754,0.494718419112859,0.620798897903045,0.932202875815575
"chr17:79573257-79644806",1.52488664485754,0.0834560648998262,2.07210374819914,0.0402760069192277,0.967873081959159,NA
"chr8:70203322-70206310",35.6024288160651,0.649823706779887,0.298378053707071,2.17785356096546,0.0294169408138951,0.342862711304348
"chr19:34292209-34312530",3.83644962088551,1.07233817213039,2.15387928226895,0.497863636536194,0.618580159016552,0.931823082561021
"chr11:64795077-64800821",2.32473557829801,0.975351634760008,1.25504585663586,0.77714422114777,0.437073686587451,NA
"chr2:209143856-209152642",5.91801912707537,0.0607785090727562,0.67601884822637,0.0899065303167466,0.928361491728976,0.985247102741019
"chr2:34476081-34503654",2.88161245553787,0.911963131438798,1.09302940079739,0.834344557221883,0.404086850140905,0.859145499146318
"chr4:632256-642336",4.01523183681349,0.0874374297849374,0.926831348415426,0.0943401730362556,0.924838938732619,0.983888652085099
"chr11:34611539-34614139",28.8524441589551,0.581878817680425,0.328362418457939,1.77206277263109,0.0763841377115925,0.524819992885331
"chr14:113906516-113922713",2.68525175687909,-1.6505181695754,1.29578422196747,-1.27376004553391,0.202748469008492,0.759435858360026
"chr9:66751637-66774536",2.95016543552513,1.62380818208242,1.15034362745914,1.41158532400363,0.158072096168668,0.691426735109977
"chr2:172312783-172350004",3.50169339856496,-0.723721136149599,0.985709504474463,-0.734213409594195,0.462818682019861,0.863700534076764
"chr9:81258380-81275269",18.8183492705191,-0.408440814892823,0.411309923394652,-0.993024460780936,0.320698034171975,0.846705072116869
"chr5:103106261-103201011",11.4421425593496,-0.65414045397765,0.512519197580588,-1.27632380809461,0.201841077444869,0.759435858360026
"chr15:25320488-25335135",3.01187789382697,-0.234941303138181,1.1781350888429,-0.199417966040658,0.841935807846212,0.970767210209376
"chr18:72571325-72611211",1.65188378427008,-1.99629289554413,1.91780461804889,-1.04092610725648,0.297909843978075,NA
"chr10:38622808-38633058",10.3659962311928,-0.388816064795153,0.523145092337313,-0.743227969621194,0.45734367240717,0.863700534076764
"chr18:27977700-27984766",1.05595817595753,-3.28565770633423,2.85379204594634,-1.15133045906458,0.249596310883181,NA
"chr5:167486001-167558250",3.88906015416598,-0.725123518647701,0.90187200964208,-0.804020427394654,0.421385177726035,0.859145499146318
"chr6:78285568-78353348",2.90923674114066,2.50818738226667,1.24020816087609,2.02239225751819,0.0431358442999604,0.396519440500503
"chr12:628708-632694",8.28253542275217,-0.164211716636965,0.571875833367683,-0.28714575272389,0.774000720937908,0.962788930143276
"chr6:129864989-129878486",0.78421688509226,3.41512487143316,3.16267259463171,1.07982245055336,0.280221251768997,NA
"chr4:133205267-133215619",5.36628780559812,1.61294758176643,0.811171215988368,1.98841816619583,0.0467654613133985,0.409418378290885
"chr13:106507146-106507561",4.6940230812539,-0.621881537677261,0.823258890144452,-0.755390005649551,0.450015008190499,0.862992392687495
"chr10:96672236-96722491",2.84092910027389,-0.188575971006217,1.18955449688372,-0.158526550486111,0.874041900917088,0.971778215716124
"chr14:85057352-85061960",8.42631289392009,-0.332686895763442,0.643539299411339,-0.51696438130159,0.605181023398546,0.930654756115415
"chr13:101729059-101732557",9.65715105005698,0.124741510363187,0.538469969877754,0.231659177561019,0.816802740455737,0.96943125172941
"chr9:1473647-1485363",12.7402109228118,0.742864175580641,0.492204216494679,1.50926008084831,0.131232331809226,0.643459762869719
"chr8:127289436-127301219",5.24785233291788,-0.599794147539076,0.834208792266368,-0.718997633565528,0.472142377752497,0.863700534076764
"chr8:116550008-116559036",1.3270666352994,0.867359763278553,2.07283887091479,0.418440514334704,0.675625070213233,NA
"chr17:18369555-18375993",1.01485216050901,3.77550939479802,2.55099033264893,1.4800171315732,0.138868674811269,NA
"chr2:188055409-188059148",2.85135769158532,-0.291744469047696,1.21201667916123,-0.240709945715925,0.809779930025552,0.966735559687452
"chr9:67331634-67341341",0.817509540315795,1.4098810328356,2.93842269639399,0.479808788084095,0.631363363383202,NA
"chr12:8323968-8356308",3.36859773850207,-4.96742809178682,1.47559168124131,-3.36639746275071,0.000761568894136269,0.0441709958599036
"chr9:70787138-70787910",1.7075069434479,0.525556491079128,1.9171626921622,0.27413244229492,0.783982843090763,NA
"chr12:24285582-24285875",1.1851998828127,-0.892246700929679,2.48239604956438,-0.359429632949285,0.719273709912743,NA
"chr11:36400178-36406937",2.04469863200027,3.10446860189449,1.62384490913704,1.91180117289914,0.0559017012930582,NA
"chr1:127025462-127025957",18.6536653290498,0.283214209534786,0.433591731910825,0.653181757610254,0.513639109347223,0.889285622153401
"chr10:73854212-73857079",1.63946791418665,-0.980076250247163,1.82914281377923,-0.535811770882017,0.592088646238031,NA
"chr6:894593-907083",1.42625693663943,-1.05889450045354,1.99565801119961,-0.530599178071111,0.595696565377555,NA
"chr4:66214543-66219277",2.26822091023988,-0.325108198418019,1.3800565336996,-0.235576000315351,0.813761698341593,NA
"chr17:37911319-37913118",5.41580612001695,-0.641548488572187,0.747650164032342,-0.858086468024148,0.390844718909849,0.859145499146318
"chr3:175512077-175516165",2.31243847824279,0.769174582772347,1.33104410419113,0.57787310003508,0.563349797775212,NA
"chr2:227687641-227702229",0.664057259887291,3.1744149280913,3.28761154343038,0.965568737716207,0.334260024916702,NA
"chr4:66193731-66214585",6.36967677586337,-0.757368274108015,0.718555285615468,-1.05401531276651,0.291875906490513,0.815845907298782
"chr12:47290206-47292049",2.52610586840366,-0.537422694667784,1.30339309379371,-0.412325872545128,0.680100587536637,0.946342056313468
"chr3:94736244-94745177",8.68291734922322,-1.22356814231573,0.621842728260106,-1.96764887118521,0.0491084524801428,0.411800999110595
"chr3:150384228-150387116",7.83048916841405,-0.626446202833371,0.652326594391001,-0.960326021075697,0.336891157893671,0.856929450660811
"chr9:75222546-75230161",1.61384640434293,-0.705599387966844,1.84990098053392,-0.381425490008223,0.702887549758321,NA
"chr2:4143950-4174344",1.34593655670266,-3.6329979217287,2.26793373272975,-1.60189774035237,0.109178224272787,NA
"chr15:48241671-48284550",0.664057259887291,3.1744149280913,3.28761154343038,0.965568737716207,0.334260024916702,NA
"chr5:105185997-105187360",19.7531439769753,0.734435860257739,0.388462391715891,1.890622814254,0.0586747125550727,0.461441807212775
"chr14:45668936-45691895",7.75305453399585,0.104280313169622,0.634692774717115,0.164300457360808,0.86949462166487,0.971778215716124
"chr4:66463926-66473208",5.1835746278363,0.982362327810134,0.73981860767211,1.32784214620014,0.184230260386286,0.730622571104585
"chr2:2903491-2918203",19.4327936468945,0.140487103996124,0.426021113483955,0.329765590365313,0.741577089204971,0.952768480312608
"chr8:6135492-6161740",2.25380243208082,0.584607876744305,1.35469281283892,0.431542760988885,0.666073767487937,NA
"chr13:109457218-109588736",3.46494892939862,0.0114892670508744,1.12490295922741,0.0102135628292465,0.991850897589471,0.997584139772069
"chr10:4624614-4629886",13.603121001801,0.549320456768298,0.453214085271921,1.21205512939589,0.225491278244137,0.770913369450769
"chr10:48460656-48484868",1.28949279372219,-1.60485866169121,2.18374346296408,-0.734911718756959,0.462393260925374,NA
"chr8:67801800-67812158",4.53993521910994,-0.662468993055898,0.834737458804213,-0.793625571811411,0.427413440994313,0.859145499146318
"chr2:186232196-186232527",1.13501178571398,3.93985431880873,2.38732079495494,1.6503246346845,0.0988765563650577,NA
"chrX:52581092-52679268",2.62402137167277,0.179264833020295,1.27067909823584,0.141077974186542,0.887808343660536,0.974490230083247
"chr8:85442932-85455670",0.664057259887291,3.1744149280913,3.28761154343038,0.965568737716207,0.334260024916702,NA
"chr10:48659695-48684279",2.56565427713169,-0.640077758152437,1.18870143069963,-0.538468064075359,0.590253947289521,0.928684888237778
"chr3:118399578-118409116",0.280396538278753,-1.34465851809016,2.50585725734392,-0.536606191014817,0.591539666766241,NA
"chr18:57338957-57345061",1.511533278842,4.35889661214809,2.15052431832559,2.02689947516704,0.0426726942231908,NA
"chr2:227687641-227700240",1.85360333249803,0.846038664906776,1.64559766496893,0.514122426712818,0.607166398671178,NA
"chr8:26267895-26271172",5.45082522391863,-1.49676244787023,0.808591113105481,-1.85107457107926,0.0641588258044679,0.475048327233081
"chr12:6404013-6419916",1.34310883075684,2.37313337661364,2.23919221305726,1.05981673336274,0.289227982615455,NA
"chr6:122735612-122745664",0.940671151625695,-3.11657305047086,2.76152907666051,-1.12856789262553,0.259080161476535,NA
"chr1:259479327-259488326",1.68621342910327,-2.04346294538404,1.88460479045683,-1.08429255604763,0.278235104774521,NA
"chr3:177140837-177145025",0.829770735204959,3.47190730652158,3.10988975997119,1.11640848213016,0.264247324397579,NA
"chr17:65855661-65896119",0.88076867417824,1.55153723619821,3.13248358290041,0.495305783777365,0.620384288861595,NA
"chr19:57064910-57073804",1.47676050985155,1.78225691861635,2.07564472575299,0.858652204061462,0.39053242733394,NA
"chr17:24032670-24045965",12.1108304576429,-0.105973862967359,0.491518774093686,-0.215604913897266,0.829295725152765,0.970767210209376
"chr16:7060974-7067145",1.25815406333113,-3.53022186890082,2.36463040388727,-1.49292754719613,0.13545615338861,NA
"chr14:6612028-6622491",4.5999877673809,0.145054834645084,0.845098052335452,0.17164260909633,0.863718507318209,0.971778215716124
"chr2:231078900-231128709",3.74094017625486,-1.14247005206085,1.01510115040346,-1.12547409842533,0.260388187079656,0.799088029524403
"chr14:81267948-81280976",5.31955385155676,0.186568425847398,0.828866549629858,0.225088617619704,0.821910335619176,0.970429626963887
"chr18:1337228-1346489",0.944182489248644,-3.12138162793278,2.75730101280182,-1.13204238980096,0.257616613363858,NA
"chr1:217779008-217782988",5.90542169429927,0.886521229499147,0.717682585495642,1.2352553167873,0.216735497805919,0.762131158907115
"chr13:68116206-68126511",0.664057259887291,3.1744149280913,3.28761154343038,0.965568737716207,0.334260024916702,NA
"chr14:106153575-106167943",2.95299823922578,-0.644114026955208,1.18340967685199,-0.544286597916479,0.586244268019524,0.928684888237778
"chr17:79761095-79789485",7.69319673206105,-0.294249050885782,0.644348870548772,-0.456661079634048,0.647914669671265,0.940836528811241
"chr8:23508992-23560371",16.7760742839207,0.425254778245112,0.451269780606012,0.942351552266665,0.346012682638267,0.856929450660811
"chr5:172949060-172965700",2.40788317450218,0.6811722379246,1.330761901226,0.511866350619936,0.608744549707909,NA
"chr2:23399715-23410608",22.7265109615489,-0.166123231514432,0.429303096776819,-0.386960245014943,0.698785639498408,0.952426474702384
"chr4:29740458-29769899",1.54509719165455,-3.8247408617361,2.0883664603201,-1.83145100939317,0.0670332536318247,NA
"chr17:79563596-79575914",2.62767622520444,0.792823466548795,2.97470745603778,0.266521491025814,0.789837610331028,0.964570461818045
"chr18:4217010-4246828",3.49936514416656,-0.35443595552687,1.01235484678287,-0.350110395236632,0.726255849755709,0.952426474702384
"chr14:28786814-28836518",1.63169290404697,4.47109901379355,2.0456850658266,2.18562431162243,0.0288431024487795,NA
"chr12:51582921-51584301",15.4372006440156,0.0858467714980338,0.450883523964088,0.190396780843274,0.848998220050939,0.970767210209376
"chr5:75968777-75975620",4.40305097439246,1.79250846052184,0.914141276396702,1.96086590421496,0.0498946676246032,0.415640399319117
"chr19:22113525-22179584",3.65469026217056,-0.588951338226759,1.00197231244765,-0.587792028691939,0.556671895159031,0.907362152296687
"chr4:66322916-66331714",3.42369530715005,-0.971320348147583,1.02724832260304,-0.94555554560193,0.344375327206714,0.856929450660811
"chr13:78836820-78847234",1.63619461916432,-0.976868126380716,1.83087876741301,-0.533551507487853,0.593651865962583,NA
"chr4:152214416-152266040",1.67626345107317,-0.175261987014334,1.76876857530818,-0.0990870085894634,0.92106918696683,NA
"chr18:69642130-69657373",9.56821417771497,-0.0669983233221992,0.614159265041188,-0.109089493777654,0.913131507906787,0.981528230892855
"chr4:115104274-115142108",3.72081307847326,0.584737297250463,0.977202016968202,0.598379134607834,0.549586984919947,0.901163758986622
"chr9:51400307-51404424",2.26349912470889,1.20061643870724,1.37610033131295,0.872477399639692,0.382947992258134,NA
"chr6:43309180-43321981",0.970972892407097,-3.15910997573349,2.99052235395568,-1.05637397144175,0.290797392771958,NA
"chr3:133108204-133122763",5.91803248887789,1.35485745762945,0.76887433657313,1.76213120035719,0.0780471328758861,0.531048870436594
"chr15:41008529-41011344",7.1705347149111,1.06637693595862,0.63446225971151,1.68075708150632,0.0928101081637694,0.576745209025122
"chr10:77765225-77772738",5.11129588613957,1.01714044222531,0.776383501400964,1.3101005371571,0.19016182676118,0.743707131562957
"chr13:69016108-69031223",2.83490606034309,-1.31507686641285,1.23790539272811,-1.06234036473068,0.288081196072635,0.815845907298782
"chr13:81156728-81162420",1.40781507047574,-1.75408233973228,2.07402908355393,-0.845736616540875,0.397699691427684,NA
"chr10:66595570-66597359",4.73106968966241,1.04718959194278,0.830016538851303,1.26164906712827,0.20707509180842,0.762131158907115
"chr18:81418662-81428974",5.03489775901972,-0.683902731407198,0.813234397942774,-0.840966310742949,0.400366807962603,0.859145499146318
"chr9:38321692-38326937",7.43749389470451,-0.313585340357282,0.633607871252276,-0.494920209462526,0.620656444513587,0.932202875815575
"chr1:166208849-166259335",4.30552293746627,-0.146407868573767,0.892125577636521,-0.164111277878211,0.869643543723141,0.971778215716124
"chr4:87186852-87193410",1.59527919008981,-0.23902314417263,1.99804072019242,-0.119628765198344,0.904777232020213,NA
"chr14:69800154-69819258",14.3026517382073,0.128156322461159,0.443271306824172,0.289114861458861,0.772493481209072,0.962788930143276
"chr14:4154610-4182331",7.2358730438874,-1.44820692409742,0.776720034038443,-1.86451599113219,0.0622492780501243,0.471138802452683
"chr4:27449971-27463961",0.664057259887291,3.1744149280913,3.28761154343038,0.965568737716207,0.334260024916702,NA
"chr1:253120469-253134791",2.46061905587208,-4.49863404280837,1.58530136243971,-2.83771537033512,0.00454376811221177,NA
"chr14:79953865-79974054",1.04160929735068,-0.613228253381157,2.66303353640896,-0.230274326251287,0.817878609262761,NA
"chr8:130006477-130031678",3.33813902327284,-2.43866458754222,1.20717813267422,-2.02013648320479,0.0433692324723603,0.396519440500503
"chr2:188301023-188309036",33.9169672820362,0.184014802878778,0.306519553834074,0.600336261021667,0.548282157218942,0.901163758986622
"chr1:46877133-46894154",4.25748426343029,1.28881317150447,0.887806304240595,1.45168283368621,0.146589814610145,0.681413274235638
"chr11:89499074-89505391",1.00516818551582,3.7472886081683,2.84027972247099,1.31933787314027,0.187056181604477,NA
"chr3:80718406-80732927",4.22705810629356,0.315584898131064,0.845001003287327,0.373472808793524,0.708796579164762,0.952426474702384
"chr3:60744743-60756038",3.07662756293778,-1.48165171223233,1.1889466811831,-1.24618852609771,0.212695190423839,0.762131158907115
"chr3:59670519-59680308",2.66118020561289,1.30679305737572,1.38464753161487,0.943773074041195,0.345285622915504,0.856929450660811
"chr8:116609560-116615939",2.80052779270897,-1.21085152837464,1.24258880321753,-0.974458747124779,0.329828812497367,0.854591469388213
"chr12:24271680-24273857",1.53320427283202,0.638372783922222,2.04092608816969,0.312785841497433,0.754443372896302,NA
"chr5:144904225-144907761",3.79373135382564,0.278093135055655,0.901931217517597,0.308330756996145,0.757830664618162,0.957078744742609
"chr12:24513410-24524704",6.51619325030541,-0.599319707911264,0.702847431082319,-0.852702423609016,0.393824346539159,0.859145499146318
"chr9:53492939-53508890",3.71743280645773,0.946465929262248,1.06382181971872,0.889684636767928,0.373635245640117,0.859145499146318
"chr11:34612627-34614139",124.178172796963,0.643669987436147,0.213326809861692,3.01729533129691,0.00255041201578944,0.101433529313683
"chr11:34612627-34631134",41.3875787684535,-0.0802597757505309,0.303039171829661,-0.26484950861615,0.791125395913723,0.964570461818045
"chr3:61781151-61813898",3.19159104697127,0.00453334196847585,1.07166990578849,0.00423016634505603,0.996624825649723,0.998564686514188
"chr4:176830200-176879489",0.98430411509704,-3.17698968887329,2.96202250844676,-1.07257445877387,0.283462089551721,NA
"chr5:29851601-29865341",3.9269105592127,-0.121210737983807,0.940611888757482,-0.128863710349146,0.897465492139151,0.974490230083247
"chr5:168944838-168991261",0.711273776236624,3.26369756386167,3.26111908249579,1.00079067378426,0.316928019317663,NA
"chr1:140044382-140142798",2.20142988405889,-1.3493960293424,1.56455410214976,-0.86247962118298,0.388423642572944,NA
"chr3:50948203-50963230",1.88158034585201,-4.11636424559857,1.7567990986722,-2.34310471169398,0.0191240150054579,NA
"chr10:13767446-13810899",18.9646137770005,0.769314284122667,2.00340932070216,0.384002548142801,0.700976558881144,0.952426474702384
"chr2:34574151-34576926",2.00242136594051,3.17085182246488,1.6385086671914,1.9352060113909,0.0529650203662568,NA
"chr9:11217254-11219449",10.7600058619739,0.548554904500373,0.507351182117806,1.08121341554891,0.279602191776935,0.814536963128248
"chr9:73752937-73799430",6.24350935757125,-2.46905360253489,0.871334219227429,-2.83364700714278,0.0046020135422242,0.139260931538611
"chr7:97702398-97703700",2.00775872907998,4.77578594995458,1.68948605199074,2.82676849822301,0.00470203069369767,NA
"chr13:68736732-68756721",2.95578415527211,-4.76790057310404,1.48643201482935,-3.2076142908234,0.00133840868235425,0.0665380316370398
"chr19:25861153-25886887",2.43630626661109,-1.00073524198155,1.33940522827666,-0.74714897392863,0.454973640886029,NA
"chr11:79309778-79361614",0.934005540280724,-3.10746644107312,2.76956564814554,-1.12200497690092,0.261860323810494,NA
"chr6:125523808-125553497",2.49416105348469,-1.62795662957149,1.36514044475634,-1.19251952121458,0.233057601013481,NA
"chr13:69077866-69083366",9.54389928021689,-1.58994991197384,0.614256599295495,-2.58841323609285,0.00964192337530666,0.213040592673442
"chr2:197722898-197836197",51.7904181735163,-0.0851690546026947,0.306954261946766,-0.277464968437106,0.781423101340675,0.962788930143276
"chr3:107229486-107246956",1.95359177588623,0.867009224345877,1.60665659917832,0.539635678706504,0.589448306222624,NA
"chr8:87268950-87273285",3.79556001819144,-0.623208240532433,0.948491351774646,-0.657052106343825,0.51114741283469,0.889285622153401
