"","chr","start","end","value"
"149","chr1",8495063,8614686,2.1
"150","chr14",30715924,30734858,2.7
"151","chr10",91994535,92008275,3.3
"152","chr13",40836597,40855815,2.36666666666667
"153","chr18",49331864,49379758,1.8
"154","chr8",17753717,17755961,2.1
"155","chr10",69483691,69485215,2.5
"156","chr8",140879471,140890769,4.03333333333333
"157","chr1",184732837,184749592,1.5
"158","chr17",62029541,62035608,2.36666666666667
"159","chr3",149846011,149895560,1.56666666666667
"160","chr3",152414941,152432920,4.73333333333333
"161","chr10",68025546,68044563,1.86666666666667
"162","chr5",132892164,132893118,3.8
"163","chr22",46176753,46198591,2.76666666666667
"164","chr17",59731421,59773885,1.46666666666667
"165","chr18",58696366,58700591,2.86666666666667
"166","chr1",171568247,171575128,3.76666666666667
"167","chr1",95143891,95173889,10.5666666666667
"168","chr4",184659340,184678394,2.8
"169","chr2",239990074,240014860,2.1
"170","chr15",76283757,76292700,2.3
"171","chr22",31258291,31260077,1.76666666666667
"172","chr11",114580132,114583021,9.16666666666667
"173","chr12",116096669,116111512,6.13333333333333
"174","chr7",105062164,105066807,2.03333333333333
"175","chr2",70224554,70230854,1.53333333333333
"176","chr18",76441245,76443211,2.03333333333333
"177","chr9",121161856,121166180,1.96666666666667
"178","chr2",199323803,199381820,4.53333333333333
"179","chr6",158580940,158589782,9.16666666666667
"180","chr6",70426439,70452571,2.63333333333333
"181","chr5",57230846,57231321,1.56666666666667
"182","chr1",15717893,15721388,8.4
"183","chr6",149369909,149379518,1.76666666666667
"184","chr1",151427823,151442205,3.03333333333333
"185","chr7",30550636,30574881,5
"186","chr2",168161787,168182090,4.06666666666667
"187","chr8",98706467,98707311,8.26666666666667
"188","chr4",153292982,153296036,2
"189","chr7",8055436,8071131,2
"190","chr11",85974708,85983973,2.73333333333333
"191","chr3",134175609,134195182,2.53333333333333
"192","chr20",33619517,33623296,16.3666666666667
"193","chr5",77046347,77048272,4.13333333333333
"194","chr4",150798081,150817257,7.93333333333333
"195","chrX",24172715,24179770,2.93333333333333
"196","chr7",32632543,32679130,1.8
"197","chr2",23823258,23823569,6.03333333333333
"198","chr15",43400044,43401850,2.4
"199","chr7",22976210,22991139,1.83333333333333
"200","chr5",69174877,69175537,6.3
"201","chrX",101041317,101042312,4.8
"202","chr5",84060300,84066606,10.9333333333333
"203","chr16",74459682,74463479,2.63333333333333
"204","chr3",12416704,12417154,1.6
"205","chr5",32135572,32143880,12.3666666666667
"206","chr9",19356972,19358160,2.93333333333333
"207","chr17",47402132,47414919,5.26666666666667
"208","chr1",20749723,20773610,4.63333333333333
"209","chr15",69210316,69261329,1.5
"210","chr2",64572946,64585545,3.16666666666667
"211","chr10",126970702,126990603,2.4
"212","chr2",32607455,32611582,2
"213","chr22",38521608,38568289,1.5
"214","chr10",92893349,92899644,2.53333333333333
"215","chr22",27894555,27914347,7.16666666666667
"216","chr8",134812610,134813169,2.8
"217","chr2",61522611,61533903,38.1333333333333
"218","chr5",36953618,36976402,10.3
"219","chr3",71041328,71053773,13.2333333333333
"220","chr9",6420912,6434173,4.03333333333333
"221","chr13",28256292,28261458,4.96666666666667
"222","chr8",97686668,97691188,1.66666666666667
"223","chr1",28473554,28480604,1.6
"224","chr12",57395749,57398198,1.43333333333333
"225","chr6",100798713,100805880,1.83333333333333
"226","chr8",73673107,73688813,10.7666666666667
"227","chr8",121628714,121629340,3.66666666666667
"228","chr7",43639449,43640649,7.06666666666667
"229","chr15",90439332,90443478,9.2
"230","chr10",110124017,110130486,4.33333333333333
"231","chr7",30621393,30622462,2.03333333333333
"232","chr9",135866456,135883078,1.3
"233","chrX",51895053,51897271,1.93333333333333
"234","chr1",151024611,151027327,1.56666666666667
"235","chr16",66938037,66939358,4.4
"236","chr3",183643480,183672484,3.8
"237","chr3",71690010,71699708,1.9
"238","chr11",96091892,96093517,16.4
"239","chr1",155670320,155679512,4.9
"240","chr11",36393846,36419303,3.93333333333333
"241","chr1",236806144,236816543,4.33333333333333
"242","chr6",13579451,13584225,6.5
"243","chr18",21656861,21659343,1.73333333333333
"244","chr15",62033441,62044255,1.8
"245","chr13",112516440,112527484,3.5
"246","chr3",16286342,16303592,3.86666666666667
"247","chr14",73147795,73198129,1.96666666666667
"248","chr3",195381009,195392147,1.43333333333333
"249","chr15",51869217,51902036,2.83333333333333
"250","chr6",158573420,158589782,5.53333333333333
"251","chr3",56660731,56673725,6.46666666666667
"252","chr3",47037666,47046621,2.83333333333333
"253","chr1",171523221,171532961,3.23333333333333
"254","chr2",23982896,23984831,1.66666666666667
"255","chr14",79697630,79805190,4.5
"256","chr2",172558708,172566933,4.66666666666667
"257","chr19",40583398,40583717,2.63333333333333
"258","chr14",35126735,35180777,1.83333333333333
"259","chr1",30992390,30995220,4.6
"260","chr6",3076764,3077935,8.33333333333333
"261","chr14",31127785,31172122,2
"262","chr13",75560753,75569507,9.93333333333333
"263","chr1",169978085,170031975,5.66666666666667
"264","chr8",42957094,42964474,5.2
"265","chr5",43675511,43677806,3.5
"266","chr10",49915917,49935142,6.9
"267","chr7",92213195,92226682,2.03333333333333
"268","chr4",150761783,150808398,4.66666666666667
"269","chr15",85113873,85121014,19
"270","chr3",197830770,197839397,1.6
"271","chr6",110887505,110890356,10.0666666666667
"272","chr22",32478981,32479275,17.1
"273","chr11",129062280,129066868,2.1
"274","chr4",139125164,139139497,6.06666666666667
"275","chr20",48953556,48963898,4.66666666666667
"276","chr6",75702645,75703072,12.2333333333333
"277","chr15",63706780,63716473,2
"278","chr3",49967470,49975392,3.9
"279","chr1",42773563,42775479,2.5
"280","chr2",147896301,147899898,20.3333333333333
"281","chr2",32098796,32116212,1.4
"282","chr22",38986298,39025349,5.73333333333333
"283","chr18",9524594,9525851,19.1
"284","chr1",48355670,48359770,6.23333333333333
"285","chr1",95143891,95151419,35.6333333333333
"286","chr5",137985257,137988315,86.2666666666667
"287","chr7",27629371,27632445,2.13333333333333
"288","chr1",20757166,20773610,10.3333333333333
"289","chr7",158869855,158876691,2.8
"290","chr1",88740988,88786213,2.76666666666667
"291","chr3",170136419,170149244,4.63333333333333
"292","chr7",22308339,22318037,12.9
"293","chr10",110885253,110890670,2.9
"294","chr4",55403236,55417985,2.03333333333333
"295","chr5",145796442,145826200,22.0333333333333
"296","chr10",101792839,101810314,7.53333333333333
"297","chrX",53645311,53654131,2.2
"298","chr21",37420299,37430400,2.9
"299","chr12",94220016,94227235,1.63333333333333
"300","chr4",105233897,105237351,10.8
"301","chr14",91481576,91485730,3.86666666666667
"302","chr15",74926766,74929232,5.2
"303","chr11",102362896,102368548,2.73333333333333
"304","chr20",47623911,47633636,2.16666666666667
"305","chr11",73707420,73720899,5.1
"306","chr3",129880309,129880562,2
"307","chr20",63928335,63931022,1.33333333333333
"308","chr10",126970702,127110354,1.83333333333333
"309","chr2",171925537,171953001,3.83333333333333
"310","chr17",62033787,62035608,7.1
"311","chr8",42325970,42329214,2.43333333333333
"312","chr13",41252645,41260915,2.66666666666667
"313","chr15",72760407,72775097,1.63333333333333
"314","chr2",173358712,173359491,3.7
"315","chr8",37877109,37877551,17.5666666666667
"316","chr17",79077430,79077864,3.1
"317","chr10",15833630,15847943,4.86666666666667
"318","chr1",155725382,155726019,2.9
"319","chr9",33953285,33956146,1.76666666666667
"320","chr1",59321536,59346398,5.63333333333333
"321","chr3",43299754,43303792,6.76666666666667
"322","chr12",42384940,42398994,1.4
"323","chr18",54277703,54287411,2.46666666666667
"324","chr13",46723221,46733998,1.9
"325","chr15",58912563,58916999,14.4333333333333
"326","chr4",42503450,42524847,1.4
"327","chr2",30525587,30533314,4.7
"328","chr9",95978061,96004701,5.1
"329","chr5",168488602,168497348,6.2
"330","chr9",122280443,122291840,2.8
"331","chr22",46626751,46637960,4.66666666666667
"332","chr5",131677703,131709272,2.13333333333333
"333","chr6",18236452,18258405,5.1
"334","chr12",116230533,116237705,37.3666666666667
"335","chr7",24623666,24650712,2.86666666666667
"336","chr3",51541498,51590559,4.03333333333333
"337","chr1",247156406,247159813,79.2
"338","chr5",123545417,123553147,1.9
"339","chr18",47865059,47896809,6.66666666666667
"340","chr13",40826506,40836885,3
"341","chr12",55700899,55701154,3.66666666666667
"342","chr1",42265115,42323827,2.1
"343","chr18",44949881,44953340,6.56666666666667
"344","chr10",94441896,94474783,6.03333333333333
"345","chr1",13731000,13742157,2.56666666666667
"346","chr5",36953618,36986301,1.53333333333333
"347","chr1",173992755,173993135,3.9
"348","chr2",239990074,240007370,11.6
"349","chr6",87210451,87218731,9.36666666666667
"350","chr19",14402597,14404562,1.76666666666667
"351","chr12",45926142,45928859,5.1
"352","chr1",119755427,119759989,3.43333333333333
"353","chr15",50586392,50592626,1.96666666666667
"354","chr12",69589485,69593613,4.33333333333333
"355","chr1",230663141,230675124,1.43333333333333
"356","chr7",155665175,155680908,4.1
"357","chr4",75790150,75790797,1.73333333333333
"358","chr11",73707420,73718718,15.4333333333333
"359","chr13",21167988,21168399,6.13333333333333
"360","chr16",19616114,19652090,1.86666666666667
"361","chr17",12054889,12081530,3.56666666666667
"362","chr1",75745806,75750546,1.33333333333333
"363","chr2",40428473,40430304,22.8333333333333
"364","chr2",43912432,43918398,1.3
"365","chr6",160046498,160048543,5.63333333333333
"366","chr9",112250929,112252788,1.66666666666667
"367","chr1",65364635,65366196,3.66666666666667
"368","chr10",35516523,35530243,2.13333333333333
"369","chr2",190900564,190924593,12
"370","chr17",55401469,55403868,2.13333333333333
"371","chr1",155521100,155521618,1.46666666666667
"372","chrX",73577407,73584572,2.03333333333333
"373","chr1",230943806,230961303,1.46666666666667
"374","chr5",145764931,145826200,8.36666666666667
"375","chr8",18799295,18804898,18.9
"376","chr10",12400016,12403369,2.5
"377","chr2",40428473,40430301,2.33333333333333
"378","chr2",64551443,64553409,2.56666666666667
"379","chr19",8455405,8463686,7.13333333333333
"380","chr2",190655977,190673152,2.5
"381","chr1",77717867,77725762,3.23333333333333
"382","chr6",7176655,7189322,23.1666666666667
"383","chr1",32030298,32033334,2.56666666666667
"384","chr18",58918271,58920633,3.9
"385","chr5",74745678,74750667,3.4
"386","chr9",37126312,37127263,3.53333333333333
"387","chr7",35667434,35673278,8.53333333333333
"388","chr12",32598497,32601423,3.4
"389","chr1",213077696,213117410,2.96666666666667
"390","chr17",12081356,12095694,2.36666666666667
"391","chr12",89466770,89472275,2.43333333333333
"392","chr3",111913319,111920419,4.26666666666667
"393","chr5",128138597,128152805,3.06666666666667
"394","chr17",42727635,42730918,2.56666666666667
"395","chr19",3660966,3662001,2.3
"396","chr9",33351560,33352719,5.33333333333333
"397","chr11",119284969,119285566,2.2
"398","chr19",18537601,18538436,13.5
"399","chr2",196912882,196922186,2.53333333333333
"400","chr10",113876521,113884380,1.9
"401","chr9",16435555,16437524,6.66666666666667
"402","chr8",18867674,18872733,5.33333333333333
"403","chr4",102525512,102537956,2.2
"404","chr10",4830675,4873307,1.46666666666667
"405","chr14",30670256,30675065,5.33333333333333
"406","chr20",63202287,63203807,1.43333333333333
"407","chr14",76166663,76195972,2.06666666666667
"408","chr4",51863437,51877854,6.6
"409","chr5",123545417,123557564,81.7333333333333
"410","chr4",150415438,150491035,2.96666666666667
"411","chr15",77252367,77284030,2.03333333333333
"412","chr9",33960826,33963791,1.86666666666667
"413","chr9",120831331,120833456,2.1
"414","chr7",5641154,5652510,1.5
"415","chr19",21405129,21405856,2.63333333333333
"416","chrX",118654602,118654961,1.86666666666667
"417","chr12",116230433,116237705,4.5
"418","chr7",140702866,140704963,2.06666666666667
"419","chr2",58198579,58232112,2.16666666666667
"420","chr4",61934840,62044549,5.53333333333333
"421","chr2",106158058,106166083,7.03333333333333
"422","chr3",141512163,141540609,1.76666666666667
"423","chr3",130930416,130941699,2.63333333333333
"424","chr21",29326059,29329693,1.9
"425","chr10",12081472,12094271,1.56666666666667
"426","chr2",176296860,176337577,6
"427","chr8",140789474,140890769,2.1
"428","chr4",84896911,84932363,1.5
"429","chr18",58165788,58252054,2.23333333333333
"430","chr1",113825142,113834439,1.83333333333333
"431","chr16",53873786,53888951,13.5333333333333
"432","chr1",155853276,155853806,11.6
"433","chr16",69695136,69695379,2.43333333333333
"434","chr1",23030469,23050520,9.96666666666667
"435","chr1",38915562,38919337,1.63333333333333
"436","chr11",32589547,32596047,1.76666666666667
"437","chr16",29833733,29834066,4.53333333333333
"438","chr14",64521487,64523402,2.06666666666667
"439","chr4",6994184,7001251,3.4
"440","chr11",120473050,120477526,2.8
"441","chr8",140347757,140360193,2.2
"442","chr2",88857271,88857415,10.6666666666667
"443","chr1",117402186,117414831,15.2
"444","chr12",122340753,122341697,5.86666666666667
"445","chrX",150793691,150816078,2.96666666666667
"446","chr10",11481770,11485911,1.7
"447","chr7",92294889,92307656,3.66666666666667
"448","chr5",176943335,176958154,21.1333333333333
"449","chr6",13632370,13644729,8.7
"450","chr12",69251129,69262562,5.66666666666667
"451","chr10",32543300,32584304,5.4
"452","chr14",73147795,73148094,4.93333333333333
"453","chr10",124681607,124682379,6.86666666666667
"454","chr16",48553539,48562444,1.33333333333333
"455","chr2",47378953,47379969,9.4
"456","chr20",44972078,44987296,2
"457","chr15",72518067,72555907,2.33333333333333
"458","chr9",5968019,5988545,4.03333333333333
"459","chr18",49363161,49379758,3.96666666666667
"460","chr21",36338779,36344707,12.3333333333333
"461","chr5",177619078,177632738,2.43333333333333
"462","chr15",75411492,75413045,3.46666666666667
"463","chr8",38347497,38348215,2.1
"464","chr8",100220279,100231288,1.8
"465","chr17",2394043,2395454,1.73333333333333
"466","chr1",207815929,207817414,1.66666666666667
"467","chr4",150798081,150808398,1.8
"468","chr11",34957384,34978182,6.7
"469","chr3",15411245,15415942,2.3
"470","chr1",42265115,42311110,6.16666666666667
"471","chr9",14146689,14179780,2.93333333333333
"472","chr10",48401612,48410168,6.53333333333333
"473","chr12",116236821,116237705,4.13333333333333
"474","chr5",139600372,139623461,3.3
"475","chr5",43675511,43704400,5.03333333333333
"476","chr7",152263016,152315338,1.46666666666667
"477","chr20",18297985,18306393,3.16666666666667
"478","chr17",59353215,59353526,6.73333333333333
"479","chr5",79640851,79669028,2.06666666666667
"480","chr1",186406083,186419077,1.66666666666667
"481","chr1",84865385,84866138,3.9
"482","chr18",2890561,2892486,3.86666666666667
"483","chr18",46890580,46903635,4.4
"484","chr9",77214329,77227485,2.66666666666667
"485","chr8",30474779,30479377,1.3
"486","chr1",145839890,145842477,4.6
"487","chr19",49196440,49196874,2
"488","chr10",101672915,101676436,3.43333333333333
"489","chr1",247157000,247159813,3.4
"490","chr5",57246300,57247215,2.6
"491","chr16",47497399,47515601,12.8333333333333
"492","chr14",49825867,49831361,3.7
"493","chr13",45516143,45519094,2.33333333333333
"494","chr1",45640210,45642499,12.2666666666667
"495","chr2",199380364,199433514,7.06666666666667
"496","chr5",139614586,139623461,2.76666666666667
"497","chr1",220006106,220007338,3.13333333333333
"498","chr2",241456747,241475987,1.5
"499","chr1",8495063,8557523,2.23333333333333
"500","chr21",36247517,36248568,16.2666666666667
"501","chr10",72708283,72715902,3.96666666666667
"502","chr17",20204333,20205912,59.7
"503","chr8",30474779,30504436,2.5
"504","chr1",23814190,23820593,1.8
"505","chr3",67746771,67768433,1.83333333333333
"506","chr7",77585543,77600806,5.36666666666667
"507","chr2",65001448,65010763,1.96666666666667
"508","chr2",8943187,8958642,5.76666666666667
"509","chr17",28122603,28172618,2.13333333333333
"510","chr1",1223244,1223968,2.1
"511","chr15",94356137,94385525,4.4
"512","chr17",59764971,59773885,2.43333333333333
"513","chr4",143543509,143543972,20.1666666666667
"514","chr16",19644886,19652090,2.26666666666667
"515","chr16",87975048,87984259,7.3
"516","chr1",117402186,117420649,61.5333333333333
"517","chr7",99493040,99494631,13.2666666666667
"518","chr6",167870383,167889326,1.46666666666667
"519","chr18",21564203,21568094,2.56666666666667
"520","chr11",68551121,68564432,3.13333333333333
"521","chr19",13025021,13025552,2.8
"522","chr11",68185781,68190152,2
"523","chr1",45659028,45661225,1.86666666666667
"524","chr15",50583089,50592626,2.06666666666667
"525","chr7",140776912,140808995,2.36666666666667
"526","chr4",48684673,48710698,4.23333333333333
"527","chr3",197104903,197119530,4.13333333333333
"528","chr3",52737586,52741499,2.96666666666667
"529","chr2",231075511,231087181,2.03333333333333
"530","chr1",51402435,51408332,6.73333333333333
"531","chr2",8943187,8974435,2.13333333333333
"532","chr15",77467095,77471814,2.73333333333333
"533","chr2",135748267,135761911,1.93333333333333
"534","chr3",152445282,152447773,1.46666666666667
"535","chr3",197814908,197820430,4
"536","chr10",31373018,31461237,3.13333333333333
"537","chr16",28487456,28489386,1.86666666666667
"538","chr11",86022367,86031611,2.86666666666667
"539","chr19",23373742,23374764,2.4
"540","chr2",172562220,172565073,2.56666666666667
"541","chr10",92531748,92537550,1.9
"542","chr7",100023419,100024307,62.4
"543","chr5",77449760,77464809,4.5
"544","chr10",31908172,31910563,35.1333333333333
"545","chr1",21089138,21111383,2
"546","chr18",63280887,63281214,2.16666666666667
"547","chr18",9182382,9221999,31.3666666666667
"548","chr1",247138716,247159813,3.23333333333333
"549","chr22",32478981,32485209,2.26666666666667
"550","chr2",72465160,72480750,4.33333333333333
"551","chr11",13413530,13421838,7.8
"552","chr5",61472681,61494410,3.1
"553","chr13",31215051,31229294,1.66666666666667
"554","chr2",61522611,61526521,9.06666666666667
"555","chr16",8915254,8917156,2.43333333333333
"556","chr5",168488602,168494650,28.8666666666667
"557","chr1",40267786,40272035,2.06666666666667
"558","chr4",122927634,122979386,2.36666666666667
"559","chr9",83679775,83686155,6.9
"560","chr19",38119306,38119882,1.66666666666667
"561","chr4",151352900,151353391,1.53333333333333
"562","chr2",88801099,88804880,20.2
"563","chr10",68487144,68506718,1.93333333333333
"564","chr17",61776401,61780401,1.73333333333333
"565","chr12",26996742,26999676,2.53333333333333
"566","chr12",101714090,101716812,3.4
"567","chr9",111574734,111586165,2.23333333333333
"568","chr7",17890363,17897446,2.36666666666667
"569","chr15",63696124,63716473,7.1
"570","chr16",3979116,3983440,1.93333333333333
"571","chr18",49929512,49937397,7.56666666666667
"572","chr9",131436620,131439061,2.63333333333333
"573","chrX",85303406,85308216,4.3
"574","chr7",92457552,92492286,2.53333333333333
"575","chr8",100220279,100233537,2.83333333333333
"576","chr2",84870225,84870785,6.6
"577","chr4",128074460,128091512,2
"578","chr12",1027748,1028572,4.06666666666667
"579","chr2",45546732,45562756,7.4
"580","chr6",17665239,17669546,1.46666666666667
"581","chr10",11997672,12014184,3.66666666666667
"582","chr12",28305649,28391411,1.6
"583","chr1",1804419,1817875,8
"584","chr12",49097566,49098105,3.06666666666667
"585","chr4",4648977,4649542,1.46666666666667
"586","chr4",147857553,147881932,5.3
"587","chr5",79618647,79620083,3.2
"588","chr4",106171095,106212835,1.93333333333333
"589","chr11",72757767,72759381,2.8
"590","chr17",50736960,50741731,2.5
"591","chr6",34606555,34606904,1.86666666666667
"592","chr1",180984677,181005463,2.8
"593","chr8",18765449,18804898,6.03333333333333
"594","chr10",110964125,110985765,18.7
"595","chr15",58912563,58913696,1.83333333333333
"596","chr17",42498924,42501304,6.76666666666667
"597","chr9",83678441,83683066,1.66666666666667
"598","chr1",197642711,197658369,15.6666666666667
"599","chr21",29321221,29329693,8.36666666666667
"600","chr16",11120615,11126146,2.16666666666667
"601","chr6",70475410,70502791,1.76666666666667
"602","chr8",94537103,94538346,1.4
"603","chr21",15833348,15842540,1.8
"604","chr11",22203804,22227586,1.46666666666667
"605","chr19",5604583,5604936,7.63333333333333
"606","chr1",245915530,245929937,2.1
"607","chr2",168161787,168167407,1.83333333333333
"608","chr19",34430576,34438766,4.4
"609","chr3",149846011,149912083,2.23333333333333
"610","chr20",41533050,41551360,3.03333333333333
"611","chr16",67628370,67629533,3.16666666666667
"612","chr6",43055545,43056445,3.96666666666667
"613","chr12",108652272,108654410,31.7333333333333
"614","chr12",19462510,19473355,5.2
"615","chr1",155675010,155679512,14.6666666666667
"616","chr11",118583809,118584644,3.66666666666667
"617","chr3",171188702,171194635,4.16666666666667
"618","chr16",27213585,27215008,7.23333333333333
"619","chr22",45729425,45740538,14.8
"620","chrX",135545423,135556300,5
"621","chr20",34072066,34078553,2.56666666666667
"622","chr16",71658233,71679535,1.76666666666667
"623","chr1",40190772,40202614,1.8
"624","chr3",179203544,179204588,2.6
"625","chr17",76312870,76313891,2.33333333333333
"626","chr12",46229153,46254936,5.3
"627","chr19",23807826,23808814,2.06666666666667
"628","chr10",17704431,17705741,2.83333333333333
"629","chr10",84417771,84425893,13.3333333333333
"630","chr21",15762891,15766141,7.7
"631","chr5",177536358,177539147,10
"632","chr10",73536269,73539593,1.53333333333333
"633","chr3",172251260,172310881,4.66666666666667
"634","chr7",77778338,77778814,2.43333333333333
"635","chr6",116698704,116705160,5.36666666666667
"636","chr4",102722871,102726683,2.26666666666667
"637","chr1",172551512,172557794,4.2
"638","chr20",21365421,21368590,2.63333333333333
"639","chr5",171183195,171205612,4.63333333333333
"640","chr10",31373018,31387266,1.9
"641","chr5",65567513,65572286,5.43333333333333
"642","chr3",16301626,16302748,2.26666666666667
"643","chr2",69337898,69338565,2.23333333333333
"644","chr12",113267843,113269845,4.36666666666667
"645","chr7",158759486,158764853,41.8333333333333
"646","chr11",77619606,77629899,5.63333333333333
